timestamp,psu0,psu1,total_power_W
2024-09-01 14:30:00+00:00,214.81110916,171.0,385.81110916
2024-09-01 14:35:00+00:00,214.0,171.0,385.0
2024-09-01 14:40:00+00:00,214.0,171.0,385.0
2024-09-01 14:45:00+00:00,214.0,171.0,385.0
2024-09-01 14:50:00+00:00,214.0,171.0,385.0
2024-09-01 14:55:00+00:00,214.0,171.0,385.0
2024-09-01 15:00:00+00:00,214.0,171.0,385.0
2024-09-01 15:05:00+00:00,214.0,171.0,385.0
2024-09-01 15:10:00+00:00,214.0,171.0,385.0
2024-09-01 15:15:00+00:00,214.18713686,171.0,385.18713686
2024-09-01 15:20:00+00:00,214.81209289,171.0,385.81209289
2024-09-01 15:25:00+00:00,214.0,171.0,385.0
2024-09-01 15:30:00+00:00,214.0,171.0,385.0
2024-09-01 15:35:00+00:00,214.0,171.0,385.0
2024-09-01 15:40:00+00:00,214.18710501,171.0,385.18710501
2024-09-01 15:45:00+00:00,214.81187699,171.0,385.81187699
2024-09-01 15:50:00+00:00,214.18741304,171.0,385.18741304
2024-09-01 15:55:00+00:00,214.81217948,171.0,385.81217948
2024-09-01 16:00:00+00:00,214.0,171.0,385.0
2024-09-01 16:05:00+00:00,214.0,171.0,385.0
2024-09-01 16:10:00+00:00,214.0,171.0,385.0
2024-09-01 16:15:00+00:00,214.18714286,171.1871241,385.37426696
2024-09-01 16:20:00+00:00,214.81730396,171.81732287,386.63462683
2024-09-01 16:25:00+00:00,214.0,171.0,385.0
2024-09-01 16:30:00+00:00,214.0,171.0,385.0
2024-09-01 16:35:00+00:00,214.0,171.0,385.0
2024-09-01 16:40:00+00:00,214.18785329,171.0,385.18785329
2024-09-01 16:45:00+00:00,214.81346875,171.0,385.81346875
2024-09-01 16:50:00+00:00,214.18533909,171.0,385.18533909
2024-09-01 16:55:00+00:00,214.81390953,171.0,385.81390953
2024-09-01 17:00:00+00:00,214.0,171.0,385.0
2024-09-01 17:05:00+00:00,214.18650081,171.0,385.18650081
2024-09-01 17:10:00+00:00,215.0,171.0,386.0
2024-09-01 17:15:00+00:00,214.81371471,170.81373377,385.62744848
2024-09-01 17:20:00+00:00,214.0,170.18513429,384.18513429
2024-09-01 17:25:00+00:00,214.0,171.0,385.0
2024-09-01 17:30:00+00:00,214.0,171.0,385.0
2024-09-01 17:35:00+00:00,214.18658499,171.0,385.18658499
2024-09-01 17:40:00+00:00,214.81401852,171.0,385.81401852
2024-09-01 17:45:00+00:00,214.18826153,171.0,385.18826153
2024-09-01 17:50:00+00:00,214.81766725,171.0,385.81766725
2024-09-01 17:55:00+00:00,214.18607045,171.0,385.18607045
2024-09-01 18:00:00+00:00,215.0,171.18734588,386.18734588
2024-09-01 18:05:00+00:00,214.81516487,171.81517794,386.63034281
2024-09-01 18:10:00+00:00,214.18710381,171.0,385.18710381
2024-09-01 18:15:00+00:00,215.0,171.0,386.0
2024-09-01 18:20:00+00:00,214.81352369,171.0,385.81352369
2024-09-01 18:25:00+00:00,214.18825002,171.0,385.18825002
2024-09-01 18:30:00+00:00,214.81346026,171.0,385.81346026
2024-09-01 18:35:00+00:00,214.18761098,171.0,385.18761098
2024-09-01 18:40:00+00:00,215.0,171.0,386.0
2024-09-01 18:45:00+00:00,214.81353902,171.0,385.81353902
2024-09-01 18:50:00+00:00,214.0,171.0,385.0
2024-09-01 18:55:00+00:00,214.18838556,171.0,385.18838556
2024-09-01 19:00:00+00:00,214.81184373,171.0,385.81184373
2024-09-01 19:05:00+00:00,214.0,171.0,385.0
2024-09-01 19:10:00+00:00,214.18725022,171.0,385.18725022
2024-09-01 19:15:00+00:00,214.81256798,171.0,385.81256798
2024-09-01 19:20:00+00:00,214.0,171.0,385.0
2024-09-01 19:25:00+00:00,214.0,171.0,385.0
2024-09-01 19:30:00+00:00,214.0,171.0,385.0
2024-09-01 19:35:00+00:00,214.18605414,171.0,385.18605414
2024-09-01 19:40:00+00:00,215.0,171.0,386.0
2024-09-01 19:45:00+00:00,214.81292719,171.0,385.81292719
2024-09-01 19:50:00+00:00,214.0,171.0,385.0
2024-09-01 19:55:00+00:00,214.0,171.0,385.0
2024-09-01 20:00:00+00:00,214.0,171.0,385.0
2024-09-01 20:05:00+00:00,214.17899876,171.0,385.17899876
2024-09-01 20:10:00+00:00,215.0,171.0,386.0
2024-09-01 20:15:00+00:00,214.81696141,171.0,385.81696141
2024-09-01 20:20:00+00:00,214.0,171.0,385.0
2024-09-01 20:25:00+00:00,214.0,171.0,385.0
2024-09-01 20:30:00+00:00,214.18601019,171.0,385.18601019
2024-09-01 20:35:00+00:00,214.81428161,171.0,385.81428161
2024-09-01 20:40:00+00:00,214.0,171.0,385.0
2024-09-01 20:45:00+00:00,214.0,171.0,385.0
2024-09-01 20:50:00+00:00,214.0,171.0,385.0
2024-09-01 20:55:00+00:00,214.0,171.0,385.0
2024-09-01 21:00:00+00:00,214.0,171.0,385.0
2024-09-01 21:05:00+00:00,214.0,171.0,385.0
2024-09-01 21:10:00+00:00,214.0,171.0,385.0
2024-09-01 21:15:00+00:00,214.18793353,171.0,385.18793353
2024-09-01 21:20:00+00:00,214.81325075,171.0,385.81325075
2024-09-01 21:25:00+00:00,214.0,171.0,385.0
2024-09-01 21:30:00+00:00,214.0,171.0,385.0
2024-09-01 21:35:00+00:00,214.18572938,171.18570931,385.37143869
2024-09-01 21:40:00+00:00,214.81320655,171.81322627,386.62643282
2024-09-01 21:45:00+00:00,214.0,171.0,385.0
2024-09-01 21:50:00+00:00,214.0,171.0,385.0
2024-09-01 21:55:00+00:00,214.18687316,171.0,385.18687316
2024-09-01 22:00:00+00:00,214.81285136,171.0,385.81285136
2024-09-01 22:05:00+00:00,214.0,171.0,385.0
2024-09-01 22:10:00+00:00,214.0,171.0,385.0
2024-09-01 22:15:00+00:00,214.0,171.0,385.0
2024-09-01 22:20:00+00:00,214.0,170.81378595,384.81378595
2024-09-01 22:25:00+00:00,214.18666106,170.18664827,384.37330933
2024-09-01 22:30:00+00:00,215.0,171.18851408,386.18851408
2024-09-01 22:35:00+00:00,214.81526015,171.81527969,386.63053984
2024-09-01 22:40:00+00:00,214.18709314,171.0,385.18709314
2024-09-01 22:45:00+00:00,214.8121812,171.0,385.8121812
2024-09-01 22:50:00+00:00,214.0,171.0,385.0
2024-09-01 22:55:00+00:00,214.18794652,171.0,385.18794652
2024-09-01 23:00:00+00:00,215.0,171.0,386.0
2024-09-01 23:05:00+00:00,214.81634174,171.0,385.81634174
2024-09-01 23:10:00+00:00,214.18666781,171.0,385.18666781
2024-09-01 23:15:00+00:00,214.81763164,171.0,385.81763164
2024-09-01 23:20:00+00:00,214.0,171.0,385.0
2024-09-01 23:25:00+00:00,214.0,171.0,385.0
2024-09-01 23:30:00+00:00,214.0,171.0,385.0
2024-09-01 23:35:00+00:00,214.0,171.18614417,385.18614417
2024-09-01 23:40:00+00:00,214.0,171.81320739,385.81320739
2024-09-01 23:45:00+00:00,214.18821337,171.18818965,385.37640302
2024-09-01 23:50:00+00:00,214.81189037,171.81190963,386.6238
2024-09-01 23:55:00+00:00,214.0,171.0,385.0
2024-09-02 00:00:00+00:00,214.0,171.18288752,385.18288752
2024-09-02 00:05:00+00:00,214.0,171.81570388,385.81570388
2024-09-02 00:10:00+00:00,214.0,171.0,385.0
2024-09-02 00:15:00+00:00,214.0,171.0,385.0
2024-09-02 00:20:00+00:00,214.0,171.0,385.0
2024-09-02 00:25:00+00:00,214.0,171.0,385.0
2024-09-02 00:30:00+00:00,214.0,171.0,385.0
2024-09-02 00:35:00+00:00,214.18721961,171.18720001,385.37441962
2024-09-02 00:40:00+00:00,214.81102231,171.81104248,386.62206479
2024-09-02 00:45:00+00:00,214.0,171.0,385.0
2024-09-02 00:50:00+00:00,214.18556687,171.0,385.18556687
2024-09-02 00:55:00+00:00,215.0,171.0,386.0
2024-09-02 01:00:00+00:00,214.8139694,171.0,385.8139694
2024-09-02 01:05:00+00:00,214.18519626,171.18517689,385.37037315
2024-09-02 01:10:00+00:00,215.0,171.81339322,386.81339322
2024-09-02 01:15:00+00:00,214.81247698,171.0,385.81247698
2024-09-02 01:20:00+00:00,214.0,171.0,385.0
2024-09-02 01:25:00+00:00,214.0,171.0,385.0
2024-09-02 01:30:00+00:00,214.0,171.0,385.0
2024-09-02 01:35:00+00:00,214.0,171.0,385.0
2024-09-02 01:40:00+00:00,214.0,171.0,385.0
2024-09-02 01:45:00+00:00,214.0,171.0,385.0
2024-09-02 01:50:00+00:00,214.0,171.0,385.0
2024-09-02 01:55:00+00:00,214.0,171.0,385.0
2024-09-02 02:00:00+00:00,214.0,171.0,385.0
2024-09-02 02:05:00+00:00,214.18574269,171.0,385.18574269
2024-09-02 02:10:00+00:00,215.0,171.0,386.0
2024-09-02 02:15:00+00:00,214.81160233,171.0,385.81160233
2024-09-02 02:20:00+00:00,214.0,171.0,385.0
2024-09-02 02:25:00+00:00,214.0,171.0,385.0
2024-09-02 02:30:00+00:00,214.1879852,171.0,385.1879852
2024-09-02 02:35:00+00:00,214.62789287,171.0,385.62789287
2024-09-02 02:40:00+00:00,213.1865882,171.0,384.1865882
2024-09-02 02:45:00+00:00,214.0,171.0,385.0
2024-09-02 02:50:00+00:00,214.0,170.81775849,384.81775849
2024-09-02 02:55:00+00:00,214.0,170.18872111,384.18872111
2024-09-02 03:00:00+00:00,214.0,171.0,385.0
2024-09-02 03:05:00+00:00,214.0,171.0,385.0
2024-09-02 03:10:00+00:00,214.0,171.0,385.0
2024-09-02 03:15:00+00:00,214.0,171.0,385.0
2024-09-02 03:20:00+00:00,214.0,171.0,385.0
2024-09-02 03:25:00+00:00,214.0,171.0,385.0
2024-09-02 03:30:00+00:00,214.0,171.0,385.0
2024-09-02 03:35:00+00:00,214.0,171.0,385.0
2024-09-02 03:40:00+00:00,214.36447636,171.18222133,385.54669769
2024-09-02 03:45:00+00:00,215.62199106,171.81101506,387.43300612
2024-09-02 03:50:00+00:00,214.0,171.0,385.0
2024-09-02 03:55:00+00:00,214.0,171.0,385.0
2024-09-02 04:00:00+00:00,214.0,171.0,385.0
2024-09-02 04:05:00+00:00,214.18162099,171.0,385.18162099
2024-09-02 04:10:00+00:00,214.81268897,171.0,385.81268897
2024-09-02 04:15:00+00:00,214.1875626,171.0,385.1875626
2024-09-02 04:20:00+00:00,214.81483275,171.0,385.81483275
2024-09-02 04:25:00+00:00,214.0,171.0,385.0
2024-09-02 04:30:00+00:00,214.18889952,171.0,385.18889952
2024-09-02 04:35:00+00:00,215.0,171.0,386.0
2024-09-02 04:40:00+00:00,214.81241599,171.0,385.81241599
2024-09-02 04:45:00+00:00,214.0,171.0,385.0
2024-09-02 04:50:00+00:00,214.0,171.0,385.0
2024-09-02 04:55:00+00:00,214.0,171.0,385.0
2024-09-02 05:00:00+00:00,214.18602953,171.0,385.18602953
2024-09-02 05:05:00+00:00,215.0,171.0,386.0
2024-09-02 05:10:00+00:00,214.8171733,171.18280684,385.9999801400001
2024-09-02 05:15:00+00:00,214.1875096,171.81250981,386.00001941
2024-09-02 05:20:00+00:00,214.81455434,171.0,385.81455434
2024-09-02 05:25:00+00:00,214.18528006,171.0,385.18528006
2024-09-02 05:30:00+00:00,214.81401802,171.0,385.81401802
2024-09-02 05:35:00+00:00,214.18610699,171.0,385.18610699
2024-09-02 05:40:00+00:00,214.81311518,171.0,385.81311518
2024-09-02 05:45:00+00:00,214.0,171.0,385.0
2024-09-02 05:50:00+00:00,214.0,171.0,385.0
2024-09-02 05:55:00+00:00,214.0,171.0,385.0
2024-09-02 06:00:00+00:00,214.0,171.18746428,385.18746428
2024-09-02 06:05:00+00:00,214.18477032,171.81524844,386.00001876
2024-09-02 06:10:00+00:00,215.0,171.0,386.0
2024-09-02 06:15:00+00:00,214.81120378,171.0,385.81120378
2024-09-02 06:20:00+00:00,214.0,171.0,385.0
2024-09-02 06:25:00+00:00,214.1880482,171.0,385.1880482
2024-09-02 06:30:00+00:00,215.0,171.0,386.0
2024-09-02 06:35:00+00:00,214.81286702,171.18711312,385.99998014
2024-09-02 06:40:00+00:00,214.18352761,171.81649186,386.00001947
2024-09-02 06:45:00+00:00,214.81337133,171.0,385.81337133
2024-09-02 06:50:00+00:00,214.18599464,171.0,385.18599464
2024-09-02 06:55:00+00:00,215.0,171.0,386.0
2024-09-02 07:00:00+00:00,215.0,171.0,386.0
2024-09-02 07:05:00+00:00,215.0,171.0,386.0
2024-09-02 07:10:00+00:00,215.0,171.0,386.0
2024-09-02 07:15:00+00:00,215.0,171.18770595,386.18770595
2024-09-02 07:20:00+00:00,215.0,171.8136864,386.8136864
2024-09-02 07:25:00+00:00,214.81443305,171.0,385.81443305
2024-09-02 07:30:00+00:00,214.18658141,171.18656012,385.37314153
2024-09-02 07:35:00+00:00,214.81423791,171.8142554,386.62849331
2024-09-02 07:40:00+00:00,214.18808048,171.0,385.18808048
2024-09-02 07:45:00+00:00,215.0,171.1889385,386.1889385
2024-09-02 07:50:00+00:00,215.0,171.81420017,386.81420017
2024-09-02 07:55:00+00:00,215.0,171.0,386.0
2024-09-02 08:00:00+00:00,214.8128651,171.0,385.8128651
2024-09-02 08:05:00+00:00,214.18253154,171.18251191,385.36504345
2024-09-02 08:10:00+00:00,215.0,171.81378492,386.81378492
2024-09-02 08:15:00+00:00,215.0,171.0,386.0
2024-09-02 08:20:00+00:00,215.0,171.18799448,386.18799448
2024-09-02 08:25:00+00:00,215.0,171.81389311,386.81389311
2024-09-02 08:30:00+00:00,214.81117069,171.18880936,385.99998005
2024-09-02 08:35:00+00:00,214.18711261,171.81290588,386.00001849
2024-09-02 08:40:00+00:00,215.0,171.18721864,386.18721864
2024-09-02 08:45:00+00:00,215.0,172.0,387.0
2024-09-02 08:50:00+00:00,215.0,172.0,387.0
2024-09-02 08:55:00+00:00,215.0,172.0,387.0
2024-09-02 09:00:00+00:00,215.0,172.0,387.0
2024-09-02 09:05:00+00:00,215.0,171.81255441,386.81255441
2024-09-02 09:10:00+00:00,215.18717753,171.37431568,386.56149321
2024-09-02 09:15:00+00:00,215.81132979,172.8113504,388.62268019
2024-09-02 09:20:00+00:00,215.18685503,172.0,387.18685503
2024-09-02 09:25:00+00:00,215.81399164,171.8140119,387.62800354
2024-09-02 09:30:00+00:00,215.0,171.0,386.0
2024-09-02 09:35:00+00:00,214.81394113,171.18603855,385.99997968
2024-09-02 09:40:00+00:00,214.18696267,172.0,386.18696267
2024-09-02 09:45:00+00:00,215.0,171.8125757,386.8125757
2024-09-02 09:50:00+00:00,215.0,171.0,386.0
2024-09-02 09:55:00+00:00,215.0,171.0,386.0
2024-09-02 10:00:00+00:00,215.0,171.0,386.0
2024-09-02 10:05:00+00:00,215.0,171.0,386.0
2024-09-02 10:10:00+00:00,215.0,171.0,386.0
2024-09-02 10:15:00+00:00,214.80949825,171.19048227,385.99998052
2024-09-02 10:20:00+00:00,214.0,171.81374829,385.81374829
2024-09-02 10:25:00+00:00,214.0,171.0,385.0
2024-09-02 10:30:00+00:00,214.1888179,171.0,385.1888179
2024-09-02 10:35:00+00:00,215.0,171.18682731,386.18682731
2024-09-02 10:40:00+00:00,214.81404267,172.0,386.81404267
2024-09-02 10:45:00+00:00,214.0,172.0,386.0
2024-09-02 10:50:00+00:00,214.18809706,171.8119219,386.00001896
2024-09-02 10:55:00+00:00,215.18922485,171.18920529,386.37843014
2024-09-02 11:00:00+00:00,215.81071431,172.0,387.81071431
2024-09-02 11:05:00+00:00,214.81175768,171.81177798,386.62353566
2024-09-02 11:10:00+00:00,214.18728701,171.0,385.18728701
2024-09-02 11:15:00+00:00,215.0,171.18685528,386.18685528
2024-09-02 11:20:00+00:00,214.81202272,171.81204233,386.62406505
2024-09-02 11:25:00+00:00,214.18807182,171.18805898,385.3761308
2024-09-02 11:30:00+00:00,215.0,172.0,387.0
2024-09-02 11:35:00+00:00,215.0,171.81219912,386.81219912
2024-09-02 11:40:00+00:00,215.0,171.18583486,386.18583486
2024-09-02 11:45:00+00:00,215.0,171.81189745,386.81189745
2024-09-02 11:50:00+00:00,215.0,171.0,386.0
2024-09-02 11:55:00+00:00,215.0,171.18760076,386.18760076
2024-09-02 12:00:00+00:00,215.0,172.0,387.0
2024-09-02 12:05:00+00:00,214.81989232,171.81990924,386.63980156
2024-09-02 12:10:00+00:00,214.0,171.0,385.0
2024-09-02 12:15:00+00:00,214.18919733,171.0,385.18919733
2024-09-02 12:20:00+00:00,215.0,171.18552555,386.18552555
2024-09-02 12:25:00+00:00,215.0,171.81258167,386.81258167
2024-09-02 12:30:00+00:00,215.0,171.0,386.0
2024-09-02 12:35:00+00:00,215.0,171.18649036,386.18649036
2024-09-02 12:40:00+00:00,215.0,172.0,387.0
2024-09-02 12:45:00+00:00,215.0,171.81307569,386.81307569
2024-09-02 12:50:00+00:00,214.81340193,171.186579,385.99998093
2024-09-02 12:55:00+00:00,214.18619473,172.0,386.18619473
