measurement_timestamp,autopower18,autopower17,autopower_total
2024-09-24 09:00:00+00:00,,,
2024-09-24 09:30:00+00:00,,,
2024-09-24 10:00:00+00:00,,,
2024-09-24 10:30:00+00:00,,,
2024-09-24 11:00:00+00:00,,,
2024-09-24 11:30:00+00:00,,,
2024-09-24 12:00:00+00:00,,,
2024-09-24 12:30:00+00:00,,,
2024-09-24 13:00:00+00:00,,,
2024-09-24 13:30:00+00:00,,,
2024-09-24 14:00:00+00:00,,,
2024-09-24 14:30:00+00:00,,,
2024-09-24 15:00:00+00:00,,,
2024-09-24 15:30:00+00:00,,,
2024-09-24 16:00:00+00:00,,,
2024-09-24 16:30:00+00:00,,,
2024-09-24 17:00:00+00:00,,,
2024-09-24 17:30:00+00:00,,,
2024-09-24 18:00:00+00:00,,,
2024-09-24 18:30:00+00:00,,,
2024-09-24 19:00:00+00:00,,,
2024-09-24 19:30:00+00:00,,,
2024-09-24 20:00:00+00:00,,,
2024-09-24 20:30:00+00:00,,,
2024-09-24 21:00:00+00:00,,,
2024-09-24 21:30:00+00:00,,,
2024-09-24 22:00:00+00:00,,,
2024-09-24 22:30:00+00:00,,,
2024-09-24 23:00:00+00:00,,,
2024-09-24 23:30:00+00:00,,,
2024-09-25 00:00:00+00:00,,,
2024-09-25 00:30:00+00:00,,,
2024-09-25 01:00:00+00:00,,,
2024-09-25 01:30:00+00:00,,,
2024-09-25 02:00:00+00:00,,,
2024-09-25 02:30:00+00:00,,,
2024-09-25 03:00:00+00:00,,,
2024-09-25 03:30:00+00:00,,,
2024-09-25 04:00:00+00:00,,,
2024-09-25 04:30:00+00:00,,,
2024-09-25 05:00:00+00:00,,,
2024-09-25 05:30:00+00:00,,,
2024-09-25 06:00:00+00:00,,,
2024-09-25 06:30:00+00:00,,,
2024-09-25 07:00:00+00:00,,,
2024-09-25 07:30:00+00:00,,,
2024-09-25 08:00:00+00:00,,,
2024-09-25 08:30:00+00:00,191.28822418519647,212.05546436915887,403.34368855435537
2024-09-25 09:00:00+00:00,191.68246666666667,212.33870833333333,404.02117499999997
2024-09-25 09:30:00+00:00,191.10550986385107,211.742861906085,402.8483717699361
2024-09-25 10:00:00+00:00,190.7055626562934,211.32767157543762,402.03323423173106
2024-09-25 10:30:00+00:00,190.73028055555557,211.33233953876078,402.06262009431634
2024-09-25 11:00:00+00:00,190.9410697415949,211.5522861111111,402.49335585270603
2024-09-25 11:30:00+00:00,191.20612948041122,211.78672964712422,402.99285912753544
2024-09-25 12:00:00+00:00,191.25876944444445,211.9138427340928,403.1726121785373
2024-09-25 12:30:00+00:00,190.81537927202,211.4929138888889,402.3082931609089
2024-09-25 13:00:00+00:00,190.98687968880245,211.7013503751042,402.68823006390664
2024-09-25 13:30:00+00:00,191.1383662128369,211.86066685190332,402.9990330647402
2024-09-25 14:00:00+00:00,191.243225,211.9159599888858,403.1591849888858
2024-09-25 14:30:00+00:00,190.9798166157266,211.69995,402.67976661572663
2024-09-25 15:00:00+00:00,190.501317032509,211.1781717143651,401.6794887468741
2024-09-25 15:30:00+00:00,190.1618171714365,210.8762572936927,401.03807446512917
2024-09-25 16:00:00+00:00,190.0195388888889,210.71304166666667,400.73258055555556
2024-09-25 16:30:00+00:00,189.69408446790774,210.31496248958044,400.0090469574882
2024-09-25 17:00:00+00:00,189.53881911642122,210.15782439566547,399.69664351208667
2024-09-25 17:30:00+00:00,189.44435833333333,210.04255626562934,399.4869145989627
2024-09-25 18:00:00+00:00,189.36236454570715,209.96155,399.3239145457071
2024-09-25 18:30:00+00:00,189.40948318977493,210.02667685468185,399.43616004445676
2024-09-25 19:00:00+00:00,189.29967213114753,210.0950013892748,399.3946735204223
2024-09-25 19:30:00+00:00,189.28372777777776,210.085625,399.36935277777775
2024-09-25 20:00:00+00:00,189.39234509585995,210.22753264795776,399.6198777438177
2024-09-25 20:30:00+00:00,189.2783939983329,210.06648235621006,399.344876354543
2024-09-25 21:00:00+00:00,189.36923055555556,210.2114392886913,399.58066984424687
2024-09-25 21:30:00+00:00,189.22541261461518,210.00266666666667,399.22807928128185
2024-09-25 22:00:00+00:00,189.22265907196444,209.97812725757154,399.20078632953596
2024-09-25 22:30:00+00:00,189.1771214226174,210.0291108641289,399.2062322867463
2024-09-25 23:00:00+00:00,188.65298611111112,209.484225,398.1372111111111
2024-09-25 23:30:00+00:00,188.70564601278133,209.5522145040289,398.25786051681024
2024-09-26 00:00:00+00:00,188.79158655181996,209.5785607113087,398.3701472631287
2024-09-26 00:30:00+00:00,188.67194444444445,209.48262295081966,398.1545673952641
2024-09-26 01:00:00+00:00,188.74917477076966,209.55764444444446,398.3068192152141
2024-09-26 01:30:00+00:00,188.76048068908028,209.62914976382328,398.3896304529036
2024-09-26 02:00:00+00:00,188.79880522367324,209.6087440955821,398.40754931925534
2024-09-26 02:30:00+00:00,188.68726944444444,209.54447068630176,398.2317401307462
2024-09-26 03:00:00+00:00,188.45584884690192,209.25788333333333,397.71373218023524
2024-09-26 03:30:00+00:00,188.70247846624062,209.4888774659628,398.1913559322034
2024-09-26 04:00:00+00:00,188.60338888888887,209.4364573492637,398.03984623815256
2024-09-26 04:30:00+00:00,188.56449291469852,209.40679166666666,397.9712845813652
2024-09-26 05:00:00+00:00,188.74738816337873,209.52932481244792,398.2767129758266
2024-09-26 05:30:00+00:00,189.2765462628508,210.07927757710473,399.3558238399555
2024-09-26 06:00:00+00:00,190.0918777777778,210.92612392331202,401.0180017010898
2024-09-26 06:30:00+00:00,190.37079744373438,211.25863333333334,401.6294307770677
2024-09-26 07:00:00+00:00,190.73285357043625,211.57149485968324,402.3043484301195
2024-09-26 07:30:00+00:00,190.92756944444443,211.77420950263962,402.70177894708405
2024-09-26 08:00:00+00:00,191.18582939705473,212.11353333333332,403.29936273038805
2024-09-26 08:30:00+00:00,190.96930536260072,211.87698805223673,402.8462934148374
2024-09-26 09:00:00+00:00,191.22223395387607,212.10362322867465,403.32585718255075
2024-09-26 09:30:00+00:00,191.12569444444443,212.04878855237567,403.1744829968201
2024-09-26 10:00:00+00:00,190.56329258127258,211.49047222222222,402.0537648034948
2024-09-26 10:30:00+00:00,190.27015559877742,211.10419005279243,401.37434565156985
2024-09-26 11:00:00+00:00,190.8507835509864,211.6904779105307,402.5412614615171
2024-09-26 11:30:00+00:00,191.08089722222223,211.9778472222222,403.0587444444444
2024-09-26 12:00:00+00:00,191.4689497082523,212.33138371769937,403.80033342595164
2024-09-26 12:30:00+00:00,191.25838010558488,212.16089469297026,403.41927479855514
2024-09-26 13:00:00+00:00,191.24200555555555,212.1444567935538,403.38646234910937
2024-09-26 13:30:00+00:00,191.26435676576827,212.1499333333333,403.41429009910155
2024-09-26 14:00:00+00:00,191.0988496804668,211.9401000277855,403.0389497082523
2024-09-26 14:30:00+00:00,190.63722978605168,211.5120227841067,402.1492525701584
2024-09-26 15:00:00+00:00,190.32104166666664,211.19850791886634,401.519549585533
2024-09-26 15:30:00+00:00,189.91909419283135,210.81200555555554,400.7310997483869
2024-09-26 16:00:00+00:00,189.59224228952488,210.38861350375106,399.98085579327596
2024-09-26 16:30:00+00:00,189.66674722222223,210.48332314531814,400.15007036754037
2024-09-26 17:00:00+00:00,189.32698805223674,210.18055555555557,399.5075436077923
2024-09-26 17:30:00+00:00,189.26796332314532,210.06352320088914,399.33148652403446
2024-09-26 18:00:00+00:00,189.3146901917199,210.1217643789942,399.4364545707141
2024-09-26 18:30:00+00:00,189.58654722222224,210.42957488191166,400.0161221041339
2024-09-26 19:00:00+00:00,189.29213670464017,210.11714999999998,399.4092867046402
2024-09-26 19:30:00+00:00,189.33098082800777,210.13675465407056,399.4677354820783
2024-09-26 20:00:00+00:00,189.30396944444442,210.1674159488747,399.4713853933191
2024-09-26 20:30:00+00:00,189.284248402334,210.10923055555554,399.39347895788956
2024-09-26 21:00:00+00:00,189.19224228952487,210.01717421505973,399.2094165045846
2024-09-26 21:30:00+00:00,189.3724979160878,210.16222283967767,399.5347207557655
2024-09-26 22:00:00+00:00,189.06686944444445,209.86687135315367,398.93374079759815
2024-09-26 22:30:00+00:00,188.90328980272298,209.7239,398.62718980272297
2024-09-26 23:00:00+00:00,188.8414504028897,209.6375993331481,398.47904973603784
2024-09-26 23:30:00+00:00,189.0319477632676,209.83822450680745,398.87017227007505
2024-09-27 00:00:00+00:00,188.73073611111113,209.59726590719646,398.3280020183076
2024-09-27 00:30:00+00:00,188.70763545429284,209.45573888888887,398.1633743431817
2024-09-27 01:00:00+00:00,188.77151986662963,209.5033537093637,398.2748735759933
2024-09-27 01:30:00+00:00,188.53451944444444,209.27095582106142,397.80547526550583
2024-09-27 02:00:00+00:00,188.61758266185052,209.3839027777778,398.0014854396283
2024-09-27 02:30:00+00:00,188.82218393998335,209.54954431786607,398.37172825784944
2024-09-27 03:00:00+00:00,188.77101417060297,209.52863295359822,398.2996471242012
2024-09-27 03:30:00+00:00,188.72516944444445,209.45285079188662,398.17802023633107
2024-09-27 04:00:00+00:00,189.10595721033621,209.8851638888889,398.9911210992251
2024-09-27 04:30:00+00:00,188.9797165879411,209.76947485412614,398.7491914420673
2024-09-27 05:00:00+00:00,189.06389444444446,209.84689913864963,398.9107935830941
2024-09-27 05:30:00+00:00,189.33078910808558,210.1381638888889,399.4689529969745
2024-09-27 06:00:00+00:00,189.99186718532926,210.78545151430953,400.7773186996388
2024-09-27 06:30:00+00:00,190.32043901083634,211.08900805779385,401.4094470686302
2024-09-27 07:00:00+00:00,190.74933333333334,211.55600166712975,402.30533500046306
2024-09-27 07:30:00+00:00,190.92847457627119,211.786,402.7144745762712
2024-09-27 08:00:00+00:00,191.28960822450682,212.08744095582108,403.3770491803279
2024-09-27 08:30:00+00:00,191.46428333333333,212.31732981383718,403.7816131471705
2024-09-27 09:00:00+00:00,191.44745484856907,212.2812447902195,403.72869963878856
2024-09-27 09:30:00+00:00,191.15056682411782,211.96231111111112,403.11287793522894
2024-09-27 10:00:00+00:00,190.91485690469574,211.67386218393997,402.5887190886357
2024-09-27 10:30:00+00:00,190.6735611111111,211.51909697138092,402.192658082492
2024-09-27 11:00:00+00:00,191.138096693526,211.99422777777775,403.1323244713037
2024-09-27 11:30:00+00:00,191.23751041956098,211.95469574881912,403.1922061683801
2024-09-27 12:00:00+00:00,191.40147777777776,212.2222089469297,403.62368672470745
2024-09-27 12:30:00+00:00,191.26135593220337,212.13275354265073,403.3941094748541
2024-09-27 13:00:00+00:00,191.06035843289803,211.90101388888888,402.96137232178694
2024-09-27 13:30:00+00:00,190.6629869408169,211.4953876076688,402.15837454848565
2024-09-27 14:00:00+00:00,190.4321277777778,211.25025284801333,401.6823806257911
2024-09-27 14:30:00+00:00,190.14864128924702,211.03765555555557,401.1862968448026
2024-09-27 15:00:00+00:00,189.8758488469019,210.6103667685468,400.4862156154487
2024-09-27 15:30:00+00:00,189.79502499999998,210.66428730202833,400.4593123020283
2024-09-27 16:00:00+00:00,189.60532925812726,210.48390386218395,400.0892331203112
2024-09-27 16:30:00+00:00,189.21709641567102,209.9992,399.216296415671
2024-09-27 17:00:00+00:00,189.26065573770492,210.07329258127257,399.3339483189775
2024-09-27 17:30:00+00:00,189.27181944444445,210.0854654070575,399.35728485150196
2024-09-27 18:00:00+00:00,189.19579049736038,210.08608224506807,399.28187274242845
2024-09-27 18:30:00+00:00,189.19044456793554,210.02065555555558,399.2111001234911
2024-09-27 19:00:00+00:00,189.02204223395387,209.77858571825507,398.80062795220897
2024-09-27 19:30:00+00:00,189.18399444444447,209.9858627396499,399.1698571840943
2024-09-27 20:00:00+00:00,189.23600166712976,210.14366944444444,399.3796711115742
2024-09-27 20:30:00+00:00,189.05859961100307,209.90185607113088,398.96045568213395
2024-09-27 21:00:00+00:00,188.8627111111111,209.76546540705752,398.62817651816863
2024-09-27 21:30:00+00:00,188.92801889413727,209.80265907196446,398.7306779661017
2024-09-27 22:00:00+00:00,189.1100889135871,209.9285277777778,399.0386166913649
2024-09-27 22:30:00+00:00,188.81976938038343,209.58273131425398,398.4025006946374
2024-09-27 23:00:00+00:00,188.8573166666667,209.66776326757434,398.52507993424103
2024-09-27 23:30:00+00:00,188.85378994165046,209.63130036121143,398.48509030286186
2024-09-28 00:00:00+00:00,188.7977215893304,209.57554444444443,398.3732660337748
2024-09-28 00:30:00+00:00,188.74030833333333,209.50867185329258,398.2489801866259
2024-09-28 01:00:00+00:00,189.09937482634064,209.85248124479023,398.95185607113086
2024-09-28 01:30:00+00:00,189.66109474854125,210.4619611111111,400.12305585965237
2024-09-28 02:00:00+00:00,189.6485495971103,210.3810697415949,400.0296193387052
2024-09-28 02:30:00+00:00,189.05266111111112,209.72252292303418,398.7751840341453
2024-09-28 03:00:00+00:00,189.1661294804112,209.97085301472632,399.13698249513754
2024-09-28 03:30:00+00:00,189.26219783273132,210.00280833333332,399.2650061660646
2024-09-28 04:00:00+00:00,188.90935277777777,209.6644456793554,398.5737984571332
2024-09-28 04:30:00+00:00,188.99985273687133,209.73678243956653,398.73663517643786
2024-09-28 05:00:00+00:00,188.8786496248958,209.6380772436788,398.51672686857455
2024-09-28 05:30:00+00:00,188.92282578494027,209.64105555555557,398.56388134049587
2024-09-28 06:00:00+00:00,189.11525833333334,209.8307557654904,398.94601409882375
2024-09-28 06:30:00+00:00,189.01439566546262,209.7146929702695,398.7290886357321
2024-09-28 07:00:00+00:00,189.03186996387885,209.69700833333334,398.7288782972122
2024-09-28 07:30:00+00:00,189.0186138888889,209.7502889691581,398.768902858047
2024-09-28 08:00:00+00:00,189.29073075854402,210.02580161155876,399.3165323701028
2024-09-28 08:30:00+00:00,189.25184217838287,210.032317310364,399.28415948874687
2024-09-28 09:00:00+00:00,189.41406501806057,210.14420555555554,399.55827057361614
2024-09-28 09:30:00+00:00,189.44003055555558,210.1389302584051,399.5789608139607
2024-09-28 10:00:00+00:00,189.3644123367602,210.11886079466518,399.4832731314254
2024-09-28 10:30:00+00:00,189.28781606001667,210.06531388888888,399.3531299489056
2024-09-28 11:00:00+00:00,189.2376888888889,210.02847735482078,399.2661662437097
2024-09-28 11:30:00+00:00,189.0396943595443,209.82927479855516,398.8689691580995
2024-09-28 12:00:00+00:00,189.68986385106973,210.44861906085023,400.13848291191994
2024-09-28 12:30:00+00:00,189.6229702695193,210.43679166666666,400.05976193618596
2024-09-28 13:00:00+00:00,189.57246666666668,210.34362600722423,399.91609267389094
2024-09-28 13:30:00+00:00,189.57843011947762,210.405965545985,399.9843956654626
2024-09-28 14:00:00+00:00,189.57263128646846,210.3910111111111,399.9636423975796
2024-09-28 14:30:00+00:00,189.63485690469574,210.4282606279522,400.06311753264794
2024-09-28 15:00:00+00:00,189.37033888888888,210.1133537093637,399.48369259825256
2024-09-28 15:30:00+00:00,189.22550152820227,209.93056960266742,399.1560711308697
2024-09-28 16:00:00+00:00,189.335765490414,210.08534444444444,399.42110993485846
2024-09-28 16:30:00+00:00,189.45556944444445,210.1575020839122,399.6130715283566
2024-09-28 17:00:00+00:00,189.28861628230064,210.0649958321756,399.3536121144763
2024-09-28 17:30:00+00:00,189.26584884690192,209.9839566546263,399.2498055015282
2024-09-28 18:00:00+00:00,189.3184440122256,210.05042777777777,399.36887179000337
2024-09-28 18:30:00+00:00,189.250125,209.96935815504307,399.21948315504306
2024-09-28 19:00:00+00:00,189.22122534037234,209.9465295915532,399.1677549319255
2024-09-28 19:30:00+00:00,189.47235898860794,210.2348638888889,399.70722287749686
2024-09-28 20:00:00+00:00,189.63726666666668,210.4206751875521,400.05794185421877
2024-09-28 20:30:00+00:00,189.58520700194498,210.34603500972494,399.93124201166995
2024-09-28 21:00:00+00:00,189.6107641011392,210.3812503473187,399.9920144484579
2024-09-28 21:30:00+00:00,189.51784940261183,210.2878111111111,399.80566051372296
2024-09-28 22:00:00+00:00,189.17812777777777,209.9442178382884,399.1223456160662
2024-09-28 22:30:00+00:00,189.24540427896636,210.050986385107,399.29639066407333
2024-09-28 23:00:00+00:00,189.2483578771881,210.02324166666668,399.2715995438548
2024-09-28 23:30:00+00:00,189.24969722222224,210.0340372325646,399.28373445478684
2024-09-29 00:00:00+00:00,189.17547929980552,209.9554848569047,399.1309641567102
2024-09-29 00:30:00+00:00,189.23983606557377,209.95734370658516,399.19717977215896
2024-09-29 01:00:00+00:00,189.27880800222286,209.96663611111111,399.245444113334
2024-09-29 01:30:00+00:00,189.20289444444444,209.9446040566824,399.14749850112685
2024-09-29 02:00:00+00:00,189.03195332036677,209.8202945262573,398.8522478466241
2024-09-29 02:30:00+00:00,189.08016949152542,209.86486801889413,398.9450375104195
2024-09-29 03:00:00+00:00,188.9843956654626,209.726225,398.7106206654626
2024-09-29 03:30:00+00:00,189.12950555555554,209.8944151153098,399.0239206708653
2024-09-29 04:00:00+00:00,189.21977215893304,210.0137371492081,399.23350930814115
2024-09-29 04:30:00+00:00,189.04736037788274,209.7659972222222,398.81335760010495
2024-09-29 05:00:00+00:00,188.92856944444443,209.67091692136705,398.59948636581146
2024-09-29 05:30:00+00:00,188.92935259794388,209.67937760489025,398.6087302028341
2024-09-29 06:00:00+00:00,188.96291191997778,209.71159488746872,398.6745068074465
2024-09-29 06:30:00+00:00,188.89191719922198,209.66073611111113,398.5526533103331
2024-09-29 07:00:00+00:00,188.95871666666667,209.69745762711867,398.65617429378534
2024-09-29 07:30:00+00:00,189.07440677966102,209.82602389552653,398.9004306751875
2024-09-29 08:00:00+00:00,189.29458738538483,210.06650833333333,399.36109571871816
2024-09-29 08:30:00+00:00,189.36484166666668,210.1668296749097,399.5316713415764
2024-09-29 09:00:00+00:00,189.29996110030564,210.0946096137816,399.39457071408725
2024-09-29 09:30:00+00:00,189.44964712420116,210.2299027507641,399.67954987496523
2024-09-29 10:00:00+00:00,189.72849958321754,210.50850833333334,400.23700791655085
2024-09-29 10:30:00+00:00,189.46198055555556,210.22889969435954,399.6908802499151
2024-09-29 11:00:00+00:00,189.34610169491523,210.12815504306752,399.4742567379827
2024-09-29 11:30:00+00:00,189.3985412614615,210.17932777777776,399.57786903923926
2024-09-29 12:00:00+00:00,189.506375,210.188282856349,399.69465785634895
2024-09-29 12:30:00+00:00,189.42228118921923,210.21641289247015,399.6386940816894
2024-09-29 13:00:00+00:00,189.65564601278135,210.40041956098915,400.0560655737705
2024-09-29 13:30:00+00:00,189.56613503751043,210.31423611111111,399.8803711486215
2024-09-29 14:00:00+00:00,189.8447111111111,210.56610725201446,400.4108183631256
2024-09-29 14:30:00+00:00,189.57070575159767,210.35480689080302,399.9255126424007
2024-09-29 15:00:00+00:00,189.51427618782998,210.25854681856072,399.7728230063907
2024-09-29 15:30:00+00:00,189.86609613781604,210.59428055555557,400.4603766933716
2024-09-29 16:00:00+00:00,190.00060555555555,210.8288580161156,400.8294635716711
2024-09-29 16:30:00+00:00,189.6678771881078,210.45282856348987,400.1207057515977
2024-09-29 17:00:00+00:00,189.6456793553765,210.40700833333332,400.05268768870985
2024-09-29 17:30:00+00:00,189.4281638888889,210.10159210891914,399.529755997808
2024-09-29 18:00:00+00:00,189.556910252848,210.32414003889969,399.88105029174767
2024-09-29 18:30:00+00:00,189.61318421783827,210.42263684356766,400.03582106140595
2024-09-29 19:00:00+00:00,189.52590997499306,210.29456944444445,399.8204794194375
2024-09-29 19:30:00+00:00,189.51810833333334,210.2581744929147,399.776282826248
2024-09-29 20:00:00+00:00,189.57380383439846,210.39618227285357,399.969986107252
2024-09-29 20:30:00+00:00,189.72377049180326,210.5428222222222,400.2665927140255
2024-09-29 21:00:00+00:00,189.07686388888888,209.87081133648235,398.9476752253712
2024-09-29 21:30:00+00:00,189.25909974993053,210.011903306474,399.27100305640454
2024-09-29 22:00:00+00:00,189.28468741317033,210.06427618782996,399.34896360100026
2024-09-29 22:30:00+00:00,189.07672686857458,209.82651944444444,398.90324631301905
2024-09-29 23:00:00+00:00,189.10365555555558,209.88502083912198,398.98867639467755
2024-09-29 23:30:00+00:00,189.10822450680746,209.8955043067519,399.00372881355935
2024-09-30 00:00:00+00:00,189.04872464573495,209.7852472222222,398.8339718679572
2024-09-30 00:30:00+00:00,189.12824395665461,209.88813559322034,399.01637954987496
2024-09-30 01:00:00+00:00,188.92803055555558,209.64170325090302,398.5697338064586
2024-09-30 01:30:00+00:00,189.1266296193387,209.84025840511254,398.96688802445124
2024-09-30 02:00:00+00:00,189.1678660739094,209.90569722222222,399.0735632961316
2024-09-30 02:30:00+00:00,189.07982777777778,209.81427063073076,398.8940984085085
2024-09-30 03:00:00+00:00,189.56726035009726,210.34939427618784,399.9166546262851
2024-09-30 03:30:00+00:00,189.44960266740762,210.1894331758822,399.6390358432898
2024-09-30 04:00:00+00:00,189.3189469297027,210.1050638888889,399.42401081859157
2024-09-30 04:30:00+00:00,189.080575,209.80736593498193,398.88794093498194
2024-09-30 05:00:00+00:00,189.11949152542374,209.8677854959711,398.98727702139485
2024-09-30 05:30:00+00:00,189.75689913864963,210.4465972222222,400.20349636087184
2024-09-30 06:00:00+00:00,190.92469722222222,211.6704667963323,402.59516401855456
2024-09-30 06:30:00+00:00,191.3409752709086,212.12246179494306,403.4634370658516
2024-09-30 07:00:00+00:00,191.58522923034175,212.40238121700474,403.98761044734647
2024-09-30 07:30:00+00:00,191.81877188107808,212.59965277777778,404.4184246588559
2024-09-30 08:00:00+00:00,192.37459166666667,213.1498110586274,405.52440272529407
2024-09-30 08:30:00+00:00,192.26023061961658,213.07794109474852,405.3381717143651
2024-09-30 09:00:00+00:00,192.35164490136148,213.14951388888886,405.5011587902503
2024-09-30 09:30:00+00:00,192.3147888888889,213.14218671853294,405.45697560742184
2024-09-30 10:00:00+00:00,191.61080855793276,212.39906362878577,404.00987218671855
2024-09-30 10:30:00+00:00,191.33202834120587,212.10492358988608,403.4369519310919
2024-09-30 11:00:00+00:00,191.65686301750486,212.38145555555556,404.03831857306045
2024-09-30 11:30:00+00:00,191.89632500000002,212.69089747151986,404.5872224715199
2024-09-30 12:00:00+00:00,191.98094748541263,212.75563489858294,404.7365823839956
2024-09-30 12:30:00+00:00,191.90360377882743,212.6747638888889,404.5783676677163
2024-09-30 13:00:00+00:00,191.74574048346764,212.50732147818837,404.25306196165604
2024-09-30 13:30:00+00:00,191.73491944444444,212.58825784940262,404.32317729384704
2024-09-30 14:00:00+00:00,191.7882467352042,212.5720116699083,404.3602584051125
2024-09-30 14:30:00+00:00,191.27526535148652,212.0204388888889,403.2957042403754
2024-09-30 15:00:00+00:00,191.14580555555557,211.89523200889136,403.0410375644469
2024-09-30 15:30:00+00:00,190.68113086968603,211.4789580439011,402.1600889135871
2024-09-30 16:00:00+00:00,190.33265907196446,211.1280883578772,401.46074742984166
2024-09-30 16:30:00+00:00,190.00214781883858,210.74120000000002,400.74334781883863
2024-09-30 17:00:00+00:00,189.76874166666667,210.52533481522647,400.29407648189317
2024-09-30 17:30:00+00:00,189.44972214504028,210.2043150875243,399.6540372325646
2024-09-30 18:00:00+00:00,189.33109752709086,210.05177222222224,399.3828697493131
2024-09-30 18:30:00+00:00,189.45539166666666,210.2069185884968,399.66231025516345
2024-09-30 19:00:00+00:00,189.63196165601556,210.39629341483746,400.028255070853
2024-09-30 19:30:00+00:00,189.73392053348152,210.482875798833,400.2167963323145
2024-09-30 20:00:00+00:00,189.68563212003335,210.41196666666667,400.0975987867
2024-09-30 20:30:00+00:00,189.56180833333332,210.3596332314532,399.9214415647865
2024-09-30 21:00:00+00:00,189.59578494026118,210.33347596554597,399.92926090580715
2024-09-30 21:30:00+00:00,189.65001389274798,210.4302111111111,400.0802250038591
2024-09-30 22:00:00+00:00,189.43104166666666,210.13100861350375,399.5620502801704
2024-09-30 22:30:00+00:00,189.28090025006946,209.98881078077244,399.2697110308419
2024-09-30 23:00:00+00:00,189.02445679355378,209.7047179772159,398.72917477076965
2024-09-30 23:30:00+00:00,188.972103362045,209.67708333333334,398.6491866953784
2024-10-01 00:00:00+00:00,188.80673055555556,209.45378438455126,398.2605149401068
2024-10-01 00:30:00+00:00,188.72386774103916,209.3641317032509,398.08799944429006
2024-10-01 01:00:00+00:00,188.88684356765768,209.49781328146707,398.3846568491248
2024-10-01 01:30:00+00:00,188.9021833333333,209.56880833333332,398.47099166666663
2024-10-01 02:00:00+00:00,189.04580994720757,209.69502083912198,398.7408307863295
2024-10-01 02:30:00+00:00,189.10607113086968,209.7527007502084,398.85877188107804
2024-10-01 03:00:00+00:00,189.178282856349,209.79206944444445,398.9703523007935
2024-10-01 03:30:00+00:00,188.92113055555555,209.55999444290083,398.4811249984564
2024-10-01 04:00:00+00:00,189.03929146985274,209.73774937482636,398.7770408446791
2024-10-01 04:30:00+00:00,189.14580716865794,209.85191442067241,398.99772158933035
2024-10-01 05:00:00+00:00,189.23491666666666,209.91708333333335,399.15200000000004
2024-10-01 05:30:00+00:00,189.6112559044179,210.31694637399278,399.9282022784107
2024-10-01 06:00:00+00:00,190.81368991386498,211.58433175882192,402.3980216726869
2024-10-01 06:30:00+00:00,191.04685190330648,211.78494722222223,402.83179912552873
2024-10-01 07:00:00+00:00,191.55182222222223,212.3123923312031,403.8642145534253
2024-10-01 07:30:00+00:00,191.61448457904976,212.34135593220338,403.95584051125314
2024-10-01 08:00:00+00:00,192.02145595998888,212.76926924145596,404.79072520144484
2024-10-01 08:30:00+00:00,191.9466407335371,212.71345277777777,404.66009351131487
2024-10-01 09:00:00+00:00,192.27411666666666,213.06956376771325,405.3436804343799
2024-10-01 09:30:00+00:00,191.72629063628784,212.57884134481802,404.3051319811059
2024-10-01 10:00:00+00:00,191.6832509030286,212.44737149208115,404.13062239510975
2024-10-01 10:30:00+00:00,191.55065,212.27158888888889,403.8222388888889
