timestamp,fortygige0_0_0_6,hundredgige0_0_0_1,hundredgige0_0_0_10,hundredgige0_0_0_11,hundredgige0_0_0_13,hundredgige0_0_0_14,hundredgige0_0_0_16,hundredgige0_0_0_17,hundredgige0_0_0_19,hundredgige0_0_0_2,hundredgige0_0_0_20,hundredgige0_0_0_3,hundredgige0_0_0_4,hundredgige0_0_0_5,hundredgige0_0_0_7,hundredgige0_0_0_8,hundredgige0_0_0_9,tengige0_0_0_12,tengige0_0_0_14,tengige0_0_0_15,tengige0_0_0_16,tengige0_0_0_18,tengige0_0_0_21_0,0/0/0/21,tengige0_0_0_21_1,tengige0_0_0_22_0,0/0/0/22,tengige0_0_0_22_1,tengige0_0_0_23_2,0/0/0/23,p_base,p_total
2024-09-01 01:55:00,4.191063824173174,4.27098323634761,4.757526043790441,4.7179861121911095,,5.229023166850495,,,,4.248712497570694,4.880783024237501,4.716802528403967,,,4.717661095050313,5.267475908016717,4.202719986847146,3.6913155520998284,,2.1907459400920555,,2.1967136614345426,,,0.6927787783800032,0.6907445067901935,3.5,0.6907955903524758,,,319.82,384.6738314526283
2024-09-01 02:00:00,4.191061238055696,4.2526896410011865,4.751825227317142,4.728989358721774,,5.22547839891599,,,,4.248633728146608,4.900521004593932,4.713256205716475,,,4.717384850080697,5.272021110261148,4.202830536967155,3.6913012487168433,,2.1907459115562724,,2.1957812381721737,,,0.6923753314302116,0.6907446067093234,3.5,0.6907960514269973,,,319.82,384.67643568778965
2024-09-01 02:05:00,4.191058904143899,4.255111007721357,4.757043631207666,4.741185247176977,,5.226740753836565,,,,4.261911712541402,4.895382736845839,4.736256885319147,,,4.71306812526413,5.259564770289772,4.202454494935772,3.691325363477356,,2.190745961916152,,2.1930561512650577,,,0.6925098450950085,0.6907446392246022,3.5,0.6907945365402386,,,319.82,384.70895476680096
2024-09-01 02:15:00,4.191060080133001,4.2494036140120155,4.755979904476867,4.723767335759997,,5.228801348464309,,,,4.254368642178182,4.872421885639348,4.732689064220113,,,4.718388306428718,5.270122285138825,4.2027414920248685,3.6913138747074914,,2.190745962272031,,2.191612049479871,,,0.6924565588238251,0.6907446359525022,3.5,0.6907939003550372,,,319.82,384.667410940067
2024-09-01 02:20:00,4.1910603620343885,4.265549861123299,4.760658415195575,4.718446440452407,,5.226199564735998,,,,4.253623326865366,4.887392280635569,4.720074395040152,,,4.720261311031935,5.2725563267669395,4.202822262887771,3.6913096912195735,,2.1907461213500325,,2.1917763616796115,,,0.6921467914998892,0.6907446569270286,3.5,0.690797622821632,,,319.82,384.68616579226716
2024-09-01 02:25:00,4.191067646847619,4.346787522494536,4.752772311904271,4.737414600974414,,5.227028804291308,,,,4.250400551127539,4.980643709077407,4.757417707815112,,,4.7210232904513285,5.298743869711227,4.2027969750186465,3.691332424308986,,2.1907461981190672,,2.1910407819203788,,,0.692025309813959,0.6907448049985337,3.5,0.6907954820980133,,,319.82,384.93278199097233
2024-09-01 02:30:00,4.191059598812662,4.351481095303495,4.755455793037386,4.766084595973513,,5.2281536440004945,,,,4.24899591260317,5.007573258947718,4.763372479663617,,,4.720231629200818,5.332049374152616,4.202629308685423,3.6913073925143842,,2.1907459704304397,,2.1909404941516084,,,0.6916863958103325,0.6907445282239973,3.5,0.6907961909389133,,,319.82,385.03330766245057
2024-09-01 02:35:00,4.19106901196154,4.355631069038321,4.762754396074721,4.778081822698323,,5.221620981094114,,,,4.252557515703607,4.987912506636378,4.7561517844806085,,,4.721517881479138,5.320105791635886,4.2027401552267465,3.691325746073348,,2.190746041004278,,2.1912906996601658,,,0.6917575102548599,0.6907446230226235,3.5,0.690796144208359,,,319.82,385.016803680253
2024-09-01 02:40:00,4.1910602395087,4.286156486359253,4.752608758488339,4.763155139037578,,5.217828059553364,,,,4.248274284767071,4.929220629354125,4.744503119004923,,,4.720375554654263,5.27859296915845,4.202638075159683,3.6913372094333425,,2.1907459473795314,,2.1922715499183223,,,0.6920428086155004,0.6907446526663861,3.5,0.6907953545638764,,,319.82,384.8023508376227
2024-09-01 02:45:00,4.191067407911896,4.244388627085936,4.751430803726372,4.7572624743883,,5.221384807372111,,,,4.252160566061465,4.9106474086957395,4.723142892193687,,,4.719831450287565,5.292251966808356,4.202657979033541,3.6913700905399014,,2.1907459497909185,,2.1912105695007678,,,0.6920755725380134,0.6907446430649377,3.5,0.6907968725695111,,,319.82,384.733170081569
2024-09-01 02:50:00,4.191063982556483,4.24453401645899,4.741543293149156,4.7736834655363145,,5.229515597529088,,,,4.247289734279186,4.879177080385509,4.715887733916528,,,4.719209014562117,5.2523491520625125,4.202854475791395,3.691340145857078,,2.190746013457688,,2.1909784385389957,,,0.6920477227092083,0.6907446327678441,3.5,0.6907945855961154,,,319.82,384.6637590851542
2024-09-01 03:05:00,4.19106294435921,4.239469477639019,4.790637716440287,4.7223334195666995,,5.251440051150073,,,,4.249910116147143,4.871034754633727,4.712188457113134,,,4.717388702947169,5.268805376726258,4.202486172481909,3.6913509289205946,,2.190745964549039,,2.191344012220573,,,0.6916092740532409,0.6907446355870017,3.5,0.6907964490362728,,,319.82,384.68334845357134
2024-09-01 03:25:00,4.191062300821562,4.297322934517026,4.749135005827198,4.728401966685407,,5.230741468072809,,,,4.239610910540267,4.885142892987993,4.707192373139245,,,4.716638381872957,5.284094000673812,4.20262536807776,3.691321005686943,,2.190745791058801,,2.1935996889497424,,,0.69192122226037,0.6907446350050899,3.5,0.6907961376557403,,,319.82,384.7010960838327
2024-09-01 03:30:00,4.191057358607512,4.315059882233012,4.750913139773708,4.7200740906438154,,5.226332542983874,,,,4.227010752549599,4.906796862687105,4.702285953121299,,,4.706496656195517,5.30999501163109,4.2026410508270855,3.6913054202882583,,2.1907458822998023,,2.194583229309585,,,0.6918404026257596,0.6907446422992747,3.5,0.6907946340383726,,,319.82,384.72867751211464
2024-09-01 03:40:00,4.191063037192283,4.311434264927237,4.7536315777684495,4.715448436319861,,5.230073734339782,,,,4.2128449734234525,4.924151143703922,4.711957054589318,,,4.6911035250958255,5.332975994130257,4.2027663218800395,3.691325198513732,,2.190745791091057,,2.1910260241438815,,,0.6922169361151977,0.69074462316356,3.5,0.6907951903924887,,,319.82,384.7443038267903
2024-09-01 03:45:00,4.191061148649112,4.306688584936816,4.757666164416731,4.7339344132878765,,5.227022512891958,,,,4.206735643387969,4.8874622438187645,4.717289076566035,,,4.6910918228763405,5.287603122377628,4.20240517016137,3.691312908278136,,2.1907458622859526,,2.191825019224424,,,0.6921123142357597,0.6907446253731715,3.5,0.6907955359233235,,,319.82,384.67649616869136
2024-09-01 03:50:00,4.19106398841084,4.327534856056831,4.7522385906512,4.75438775617798,,5.22616180690781,,,,4.20852861293693,4.8754960177787785,4.701945178318146,,,4.6911760109932885,5.284215987298733,4.202814992441914,3.691320853905256,,2.19074597790176,,2.191094317680843,,,0.6923333221127649,0.6907446516271855,3.5,0.6907952417328407,,,319.82,384.6825981629331
2024-09-01 03:55:00,4.191062208766204,4.308731497523221,4.747743830012768,4.798220512204315,,5.225256151256248,,,,4.219468958161823,4.888663289368287,4.702904556287301,,,4.702953369148587,5.293520556036643,4.202707298233602,3.6913297521768094,,2.1907458949263643,,2.190975766343115,,,0.6919742253619012,0.6907446423351029,3.5,0.6907960974621247,,,319.82,384.74779860560443
2024-09-01 04:00:00,4.19105930140857,4.304901657837633,4.739399335630216,4.787977918669661,,5.223542974654465,,,,4.2322660167535915,4.889153299319325,4.705163205320005,,,4.716203736788874,5.28936190602463,4.202841835014149,3.6913156669492833,,2.1907458967654576,,2.190983231636902,,,0.6920678212187847,0.6907446506650894,3.5,0.6907955161174127,,,319.82,384.74852397077404
2024-09-01 04:05:00,4.19106034107083,4.303927248010055,4.745951667516243,4.775346838179886,,5.229419004502772,,,,4.228400428757455,4.913846737108658,4.7190179153932235,,,4.711285312585809,5.286283366726899,4.202507362435422,3.6913249918714017,,2.1907463650782417,,2.1913279222805806,,,0.6917074924657618,0.69074538316051,3.5,0.6907958276336881,,,319.82,384.7736942047774
2024-09-01 04:10:00,4.1910632225487605,4.300048283143757,4.741576870415861,4.776128205184704,,5.228492289078216,,,,4.2233241325940085,4.848792253044205,4.70821656895358,,,4.70560939375921,5.270716639552158,4.202848967824225,3.691336909038833,,2.1907467080748333,,2.1911002595917677,,,0.69201294420895,0.6907447399736593,3.5,0.6907959094610067,,,319.82,384.6635542964477
2024-09-01 04:15:00,4.1910651223901425,4.315869395175458,4.743808361420097,4.748813492896277,,5.227824140803394,,,,4.226693972279913,4.847128437975038,4.703062435703666,,,4.7072805259525206,5.2757170090508785,4.20288285688312,3.691349480807424,,2.190746112626336,,2.193180711854315,,,0.6922200659092459,0.690744622178002,3.5,0.6907958470175279,,,319.82,384.65918259092336
2024-09-01 04:20:00,4.1910667086508955,4.317367237733044,4.739522950872052,4.718890091834985,,5.228294698481377,,,,4.240874305121327,4.877422589742305,4.7052911426005855,,,4.715066486445201,5.276126284828101,4.20307538510023,3.69133403269078,,2.190745964347208,,2.1928760361707766,,,0.6925650386054953,0.6907446255995784,3.5,0.6907972928695081,,,319.82,384.68206087169347
2024-09-01 04:25:00,4.191060794045419,4.300908321385431,4.744657108689939,4.7692303522177815,,5.224882472486396,,,,4.243482078736073,4.901593502723838,4.715787115973727,,,4.714915602431011,5.264317826520418,4.202461816053026,3.691324650599621,,2.190745874044655,,2.193362067317179,,,0.6926703080732106,0.6907446465521694,3.5,0.6907945876968677,,,319.82,384.74293912554674
2024-09-01 05:15:00,4.191070387596544,4.336830310813791,4.747005295703829,4.74298850151843,,5.223310533066666,,,,4.246586615099234,4.8772699607299765,4.707835804624862,,,4.715695348884589,5.289058754594434,4.203093625615302,3.691353692869016,,2.1907459539056244,,2.191794596227237,,,0.6934095626680201,0.6907446548466905,3.5,0.6907965861862309,,,319.82,384.7495901849504
2024-09-01 05:20:00,4.191064763503963,4.304759668331154,4.7449626227200525,4.731061892123609,,5.218087981811551,,,,4.244916505463802,4.864015390722296,4.719552830881414,,,4.715763718448195,5.28589366246588,4.203115829503082,3.6913327153577202,,2.190745973856961,,2.1910557336049648,,,0.6930567704304953,0.6907446425464294,3.5,0.6907954747526985,,,319.82,384.6909261765243
2024-09-01 06:05:00,4.191071858371123,4.294715439931504,4.7515263302229815,4.741571888341162,,5.228375669059173,,,,4.245211270419018,4.907491419326033,4.714042830600572,,,4.71063857289762,5.287450606324194,4.203002855651655,3.691413820752401,,2.1907460069824607,,2.1914946255565138,,,0.6937473964639322,0.6907446500853307,3.5,0.6907965400920423,,,319.82,384.7440417810777
2024-09-01 06:10:00,4.1910363971557985,4.322680967968013,4.743027461325346,4.735363527932107,,5.22067473492405,,,,4.243034018415332,4.884082867441712,4.732010821336351,,,4.712240173823393,5.289399651700533,4.20175549520872,3.6913226016856022,,2.190745803960308,,2.1912612648398118,,,0.6931861249100932,0.6907446097528489,3.5,0.6907940434637333,,,319.82,384.7433605658438
2024-09-01 06:15:00,4.191087086525632,4.354866422115361,4.751470690308889,4.739659029788057,,5.223171678287256,,,,4.2509205545442175,4.9199488526470745,4.711204978536356,,,4.717032703253049,5.317581787196304,4.20446499354746,3.6914164586003464,,2.1907460121138094,,2.191842643317582,,,0.6938722739627536,0.6907446849313299,3.5,0.6907977376152327,,,319.82,384.8508285872907
2024-09-01 06:20:00,4.1910643631808675,4.3313385359009615,4.746874519137409,4.746925099393292,,5.222904607958341,,,,4.246379995531754,4.90431926043797,4.706457468075127,,,4.715711664597501,5.287680205596072,4.203324889194453,3.6913515657868445,,2.1907459956722573,,2.1910753762006876,,,0.6936091788292895,0.6907446366267386,3.5,0.6907954120306615,,,319.82,384.77130277415023
2024-09-01 06:25:00,4.191061226930896,4.339896851572731,4.746041209645916,4.731879389210711,,5.225366716075431,,,,4.245730328835814,4.905151627460453,4.70125404068539,,,4.714151019406402,5.302277858203075,4.202661593341593,3.6915506219946663,,2.1907458843795458,,2.1909045175325605,,,0.6940517601985503,0.690744624339547,3.5,0.6907959095023144,,,319.82,384.7742651793156
2024-09-01 06:30:00,4.191064181975551,4.313686212815406,4.746623406487807,4.715034524823011,,5.225985142549505,,,,4.242875048894627,4.890746297364704,4.705779998145655,,,4.7121903490491786,5.301566424630252,4.2029576617736195,3.6915852246698773,,2.1907459038359733,,2.190843343856432,,,0.6946984332893631,0.6907446230479857,3.5,0.6907954494473535,,,319.82,384.7179222266563
2024-09-01 06:35:00,4.191063104664761,4.2530261297889504,4.749460640039368,4.74342360128956,,5.223307996401004,,,,4.245195582511994,4.8843926023430955,4.708110500184481,,,4.712601527353488,5.275462061111157,4.202590498588528,3.691464458698864,,2.19074593959276,,2.1908554249892305,,,0.6951424364973265,0.6907446373213346,3.5,0.6907958697097005,,,319.82,384.6583830110856
2024-09-01 07:05:00,4.191058451129495,4.251982449687913,4.755471329807353,4.8024180537349235,,5.228792289316143,,,,4.23332264113041,4.921563983451434,4.698476377399094,,,4.707096400976771,5.2697993442533635,4.202480818079027,3.6913668174030803,,2.190745919664644,,2.191025020869661,,,0.6955477696922603,0.6907447700108384,3.5,0.6907969036897712,,,319.82,384.7326893402962
2024-09-01 07:10:00,4.191064940769683,4.2511946475777895,4.7505045079766965,4.772738769042537,,5.229912876849754,,,,4.238859752842704,4.890982131326621,4.700550979124605,,,4.71018226308229,5.255605706861431,4.203294478565009,3.6913901651513603,,2.1907459881517166,,2.191279439797932,,,0.6962998843168688,0.6907446812490943,3.5,0.6907948364262804,,,319.82,384.6661460491124
2024-09-01 07:15:00,4.191062277116214,4.269507464874735,4.758002424007406,4.737157809233876,,5.231094776410671,,,,4.240410714520098,4.879581931733419,4.70122404256777,,,4.712194619313141,5.269082604085291,4.203312178061604,3.6913950740755594,,2.190745901475039,,2.1922026013561853,,,0.6960123273441863,0.6907445001474168,3.5,0.6907974027690147,,,319.82,384.6645286490916
2024-09-01 07:20:00,4.191064498881836,4.282981608910399,4.753864956264051,4.731565630295332,,5.234641275879467,,,,4.241459812112372,4.891093661345781,4.698102495585567,,,4.712630840284906,5.286264427583505,4.203311292763564,3.691420799454359,,2.1907460127060663,,2.19375951612737,,,0.6962606283032293,0.6907446492639733,3.5,0.6907952740854314,,,319.82,384.7007073798472
2024-09-01 07:25:00,4.191063999289291,4.281834739326743,4.754165448306767,4.774791330776205,,5.233548377767685,,,,4.2430813022965275,4.932414783092586,4.700871671843179,,,4.712652981301083,5.278629196368154,4.202816627935708,3.691382732537888,,2.190745911706083,,2.193930972571511,,,0.6968914675341258,0.6907447977791368,3.5,0.6907972610031115,,,319.82,384.7803636014358
2024-09-01 07:30:00,4.191061435838717,4.285521298054791,4.7849599837765595,4.742192608191127,,5.262526523009602,,,,4.242257839490121,4.898377670373488,4.699904887422032,,,4.712942990529019,5.274176777561299,4.203187570192419,3.6913941671081782,,2.190745917574882,,2.1959979000922853,,,0.6967665781320531,0.6907445077723956,3.5,0.6907945042255168,,,319.82,384.7735531593445
2024-09-01 07:35:00,4.191063638374582,4.273106592403502,4.768844866977508,4.775006735589112,,5.254792373435223,,,,4.242639127393628,4.947634194345772,4.700762543957702,,,4.712379085504935,5.2885204973009445,4.202578297163378,3.6914854252044162,,2.1907459406771532,,2.1957713591381935,,,0.6963717952799602,0.6907446101774171,3.5,0.6907967993795909,,,319.82,384.833243882303
2024-09-01 07:40:00,4.191064091119507,4.277470838844366,4.7750705089881045,4.759212736271965,,5.257567484410886,,,,4.245015960054697,4.9323020323039,4.708225174671514,,,4.712767279796388,5.291655778242128,4.202867758731576,3.691530864408129,,2.1907459007309726,,2.19497963725914,,,0.6962101145234701,0.6907446270655477,3.5,0.6907950570235806,,,319.82,384.82822584444585
2024-09-01 07:45:00,4.191064080118635,4.275340011143439,4.779028840514565,4.7951566625902196,,5.269916139777147,,,,4.2428972787378685,4.906522484691454,4.698210666113564,,,4.708431145603154,5.27372331138863,4.203167290016562,3.691435244790643,,2.190745899377362,,2.1969786011830514,,,0.696661852597719,0.6907446420364993,3.5,0.6907962227095086,,,319.82,384.82082037339
2024-09-01 07:50:00,4.191058362221224,4.263357215091684,4.771685151192998,4.774153018044721,,5.256548402918009,,,,4.240357797509388,4.900166496163784,4.700511371582509,,,4.707847964310066,5.265424162470022,4.202737035585759,3.6914044689983907,,2.190745959206738,,2.193719554757556,,,0.6970660587883406,0.6907446157748257,3.5,0.6907951819202781,,,319.82,384.7483228165363
2024-09-01 07:55:00,4.191063395408022,4.262176103102616,4.77426735143994,4.775545495422207,,5.254612001080117,,,,4.2390456376239944,4.912702314476386,4.699182832527569,,,4.707060277468622,5.270962551749529,4.202845482935873,3.691377700658731,,2.1907459303885823,,2.19394841512491,,,0.6975739333050957,0.6907446539416928,3.5,0.6907953927158783,,,319.82,384.7646494693698
2024-09-01 08:00:00,4.191058932768347,4.266287600899481,4.76394195569296,4.768315364826805,,5.243103326688728,,,,4.236428802770777,4.877111802318131,4.699210336003045,,,4.705881083895853,5.268593113417699,4.203859338337435,3.6913901794852886,,2.1907459170849566,,2.1948225148798657,,,0.6971207429102935,0.6907446495429039,3.5,0.6907956780950189,,,319.82,384.6994113396176
2024-09-01 08:05:00,4.191064924668007,4.357266064784602,4.766518322753136,4.762657096288911,,5.244598014817676,,,,4.241008565736099,4.936690285038322,4.698538565824197,,,4.706695935987399,5.319306875075357,4.202842324345794,3.691401662095112,,2.1907459833181036,,2.193174077132345,,,0.6969597822121141,0.6907453832554695,3.5,0.6907958383793955,,,319.82,384.90100970171204
2024-09-01 08:10:00,4.191062259168713,4.276597015275735,4.762285442632241,4.748615805771501,,5.233162397365034,,,,4.2448321247243515,4.901921167068504,4.705127503681024,,,4.712798506158919,5.284848200305506,4.2028553659291275,3.691392207894201,,2.1907466721826836,,2.1928728162453903,,,0.6968893889740906,0.6907446841879483,3.5,0.6907953865555879,,,319.82,384.73754694412054
2024-09-01 08:15:00,4.191060502659041,4.263827106158921,4.756877202617803,4.743664098153131,,5.232625337204269,,,,4.243407200369344,4.933217025126615,4.709826170260651,,,4.713332682321393,5.2961856102651526,4.203727485014439,3.691403474947208,,2.1907459752590923,,2.1919986191619936,,,0.6951363342916972,0.690744646933896,3.5,0.6907941025596593,,,319.82,384.75857357330426
2024-09-01 08:20:00,4.191062819823901,4.257453346208535,4.753846846189905,4.754132980259419,,5.235859801496525,,,,4.244358228737136,4.906450521696794,4.70038119712944,,,4.714111372443208,5.270714878855007,4.2031948664156085,3.6913977278396493,,2.1907459613842946,,2.192132052646293,,,0.695557525481157,0.690744624103579,3.5,0.6907973539612857,,,319.82,384.7029421046717
2024-09-01 08:25:00,4.191065357202656,4.259260616776568,4.757199576676341,4.757998391154093,,5.233772605110103,,,,4.244608825990269,4.930690301499271,4.715051438810597,,,4.714432808832242,5.292537491075386,4.203907445525924,3.6914167206262207,,2.190745942979839,,2.1912011369343896,,,0.6963142201535398,0.6907446425786647,3.5,0.6907954478124932,,,319.82,384.7717429697386
2024-09-01 08:30:00,4.1910630414600085,4.259996405282767,4.764278140321799,4.74527546167792,,5.2329125870498165,,,,4.243192559962887,4.901374871073768,4.727635094154325,,,4.713154623977454,5.2821149427491125,4.203251513931322,3.6916830522982114,,2.1907459447318596,,2.1910737821972894,,,0.6964761792668194,0.6907447812760745,3.5,0.6907969809143453,,,319.82,384.7357699623258
2024-09-01 08:35:00,4.191060412254645,4.263678482662942,4.760086526706467,4.748093835916068,,5.233817887525604,,,,4.243770543500327,4.923042161129237,4.70253794549593,,,4.712013119241632,5.292360003088307,4.202556591896427,3.6914433579786032,,2.190745949087506,,2.1911013736423866,,,0.6967476957073295,0.6907445215674676,3.5,0.6907949979133713,,,319.82,384.74459540531427
2024-09-01 08:40:00,4.1910652388134135,4.26237787275892,4.7581334797029085,4.750090876375204,,5.232320642417237,,,,4.24019579331767,4.95155294645161,4.700881633251977,,,4.712977457224401,5.2901928292000076,4.20299828247258,3.6914221107076113,,2.1907459312714628,,2.1910947959831986,,,0.6967294260963841,0.6907446195985817,3.5,0.6907974859988648,,,319.82,384.764321421642
