timestamp,psu0,psu1,total_power_W
2024-09-01 03:05:00+00:00,208.38,192.27768475,400.65768475
2024-09-01 03:10:00+00:00,208.38,192.55120598,400.93120598
2024-09-01 03:15:00+00:00,208.38,192.27599652,400.65599652
2024-09-01 03:20:00+00:00,208.30026034,192.625,400.92526034
2024-09-01 03:25:00+00:00,208.00744651,192.55024155,400.55768806
2024-09-01 03:30:00+00:00,208.2993547,192.27894286,400.57829756
2024-09-01 03:35:00+00:00,208.00610473,192.625,400.63110473
2024-09-01 03:40:00+00:00,208.38,192.625,401.005
2024-09-01 03:45:00+00:00,208.38,192.625,401.005
2024-09-01 03:50:00+00:00,208.38,192.625,401.005
2024-09-01 03:55:00+00:00,208.38,192.625,401.005
2024-09-01 04:00:00+00:00,208.38,192.625,401.005
2024-09-01 04:05:00+00:00,208.38,192.55443133,400.93443133
2024-09-01 04:10:00+00:00,208.30016463,192.204,400.50416463
2024-09-01 04:15:00+00:00,208.00430749,192.27584128,400.28014877
2024-09-01 04:20:00+00:00,208.30164978,192.625,400.9266497800001
2024-09-01 04:25:00+00:00,207.927,192.625,400.552
2024-09-01 04:30:00+00:00,208.00705295,192.625,400.63205295
2024-09-01 04:35:00+00:00,208.38,192.625,401.005
2024-09-01 04:40:00+00:00,208.38,192.55026489,400.93026489
2024-09-01 04:45:00+00:00,208.38,192.204,400.584
2024-09-01 04:50:00+00:00,208.38,192.204,400.584
2024-09-01 04:55:00+00:00,208.38,192.204,400.584
2024-09-01 05:00:00+00:00,208.29954224,192.204,400.50354224
2024-09-01 05:05:00+00:00,208.00477748,192.204,400.20877748
2024-09-01 05:10:00+00:00,208.30035067,192.27801791,400.57836858
2024-09-01 05:15:00+00:00,208.00730639,192.625,400.63230639000005
2024-09-01 05:20:00+00:00,208.38,192.55140486,400.93140486
2024-09-01 05:25:00+00:00,208.29952409,192.204,400.50352409
2024-09-01 05:30:00+00:00,208.0041204,192.27566721,400.27978761
2024-09-01 05:35:00+00:00,208.38,192.625,401.005
2024-09-01 05:40:00+00:00,208.30033616,192.625,400.92533616
2024-09-01 05:45:00+00:00,208.00736884,192.625,400.63236884
2024-09-01 05:50:00+00:00,208.38,192.55056281,400.93056281
2024-09-01 05:55:00+00:00,208.38,192.27763439,400.65763439
2024-09-01 06:00:00+00:00,208.30010045,192.625,400.92510045
2024-09-01 06:05:00+00:00,208.00667278,192.55096075,400.55763353
2024-09-01 06:10:00+00:00,208.38,192.27855642,400.65855642
2024-09-01 06:15:00+00:00,208.38,192.625,401.005
2024-09-01 06:20:00+00:00,208.38,192.625,401.005
2024-09-01 06:25:00+00:00,208.38,192.55065469,400.93065469
2024-09-01 06:30:00+00:00,208.38,192.204,400.584
2024-09-01 06:35:00+00:00,208.38,192.27790017,400.65790017
2024-09-01 06:40:00+00:00,208.30081617,192.625,400.92581617
2024-09-01 06:45:00+00:00,208.00730556,192.55037255,400.55767811
2024-09-01 06:50:00+00:00,208.38,192.204,400.584
2024-09-01 06:55:00+00:00,208.38,192.27749142,400.65749142
2024-09-01 07:00:00+00:00,208.38,192.55131148,400.93131148
2024-09-01 07:05:00+00:00,208.38,192.27766118,400.65766118
2024-09-01 07:10:00+00:00,208.38,192.625,401.005
2024-09-01 07:15:00+00:00,208.38,192.625,401.005
2024-09-01 07:20:00+00:00,208.38,192.625,401.005
2024-09-01 07:25:00+00:00,208.38,192.55065907,400.93065907
2024-09-01 07:30:00+00:00,208.30013128,192.204,400.50413128
2024-09-01 07:35:00+00:00,207.927,192.204,400.131
2024-09-01 07:40:00+00:00,208.00704322,192.27838389,400.28542711
2024-09-01 07:45:00+00:00,208.38,192.625,401.005
2024-09-01 07:50:00+00:00,208.38,192.625,401.005
2024-09-01 07:55:00+00:00,208.30005183,192.625,400.92505183
2024-09-01 08:00:00+00:00,207.927,192.625,400.552
2024-09-01 08:05:00+00:00,208.00225863,192.55506413,400.55732276
2024-09-01 08:10:00+00:00,208.38,192.204,400.584
2024-09-01 08:15:00+00:00,208.38,192.204,400.584
2024-09-01 08:20:00+00:00,208.30098588,192.27742665,400.57841253
2024-09-01 08:25:00+00:00,207.927,192.54990417,400.47690417
2024-09-01 08:30:00+00:00,207.927,192.204,400.131
2024-09-01 08:35:00+00:00,207.927,192.27814291,400.20514291
2024-09-01 08:40:00+00:00,208.00716661,192.55050184,400.55766845
2024-09-01 08:45:00+00:00,208.38,192.27786517,400.65786517
2024-09-01 08:50:00+00:00,208.30071113,192.55131732,400.85202845
2024-09-01 08:55:00+00:00,207.927,192.27714351,400.20414351
2024-09-01 09:00:00+00:00,207.927,192.625,400.552
2024-09-01 09:05:00+00:00,208.00551837,192.55203352,400.55755189
2024-09-01 09:10:00+00:00,208.29998493,192.27835686,400.57834179
2024-09-01 09:15:00+00:00,208.00769856,192.625,400.63269856
2024-09-01 09:20:00+00:00,208.30094584,192.625,400.92594584
2024-09-01 09:25:00+00:00,208.00755628,192.625,400.63255628
2024-09-01 09:30:00+00:00,208.30030838,192.55094327,400.85125165
2024-09-01 09:35:00+00:00,208.00613416,192.2775387,400.28367286
2024-09-01 09:40:00+00:00,208.30066906,192.625,400.92566906
2024-09-01 09:45:00+00:00,208.00693343,192.625,400.63193343
2024-09-01 09:50:00+00:00,208.30146052,192.625,400.92646052
2024-09-01 09:55:00+00:00,208.0069732,192.55068124,400.55765444
2024-09-01 10:00:00+00:00,208.29991362,192.204,400.5039136200001
2024-09-01 10:05:00+00:00,208.0065526,192.204,400.2105526
2024-09-01 10:10:00+00:00,208.29968638,192.27863509,400.57832147
2024-09-01 10:15:00+00:00,208.00730366,192.55037409,400.55767775
2024-09-01 10:20:00+00:00,208.38,192.204,400.584
2024-09-01 10:25:00+00:00,208.30059033,192.27779477,400.5783851
2024-09-01 10:30:00+00:00,207.927,192.55158816,400.47858816
2024-09-01 10:35:00+00:00,208.00654469,192.27791554,400.28446023
2024-09-01 10:40:00+00:00,208.30040685,192.625,400.92540685
2024-09-01 10:45:00+00:00,207.927,192.55112403,400.47812403
2024-09-01 10:50:00+00:00,207.927,192.204,400.131
2024-09-01 10:55:00+00:00,208.00739684,192.27871233,400.28610917
2024-09-01 11:00:00+00:00,208.38,192.55054424,400.93054424
2024-09-01 11:05:00+00:00,208.30064012,192.204,400.50464012
2024-09-01 11:10:00+00:00,208.00465898,192.204,400.20865898
2024-09-01 11:15:00+00:00,208.30027062,192.204,400.50427062
2024-09-01 11:20:00+00:00,208.00586317,192.204,400.20986317
2024-09-01 11:25:00+00:00,208.38,192.27757098,400.65757098
2024-09-01 11:30:00+00:00,208.38,192.55097405,400.93097405
2024-09-01 11:35:00+00:00,208.38,192.27741841,400.65741841
2024-09-01 11:40:00+00:00,208.38,192.625,401.005
2024-09-01 11:45:00+00:00,208.29982688,192.55049531,400.85032219
2024-09-01 11:50:00+00:00,208.00665549,192.27802251,400.284678
2024-09-01 11:55:00+00:00,208.38,192.625,401.005
2024-09-01 12:00:00+00:00,208.3019356,192.625,400.9269356
2024-09-01 12:05:00+00:00,208.00319705,192.55419086,400.55738791
2024-09-01 12:10:00+00:00,208.38,192.204,400.584
2024-09-01 12:15:00+00:00,208.29974606,192.2785796,400.57832566
2024-09-01 12:20:00+00:00,208.00647213,192.55114702,400.5576191500001
2024-09-01 12:25:00+00:00,208.38,192.204,400.584
2024-09-01 12:30:00+00:00,208.38,192.27878467,400.65878467
2024-09-01 12:35:00+00:00,208.38,192.55067258000005,400.93067258
2024-09-01 12:40:00+00:00,208.38,192.204,400.584
2024-09-01 12:45:00+00:00,208.38,192.204,400.584
2024-09-01 12:50:00+00:00,208.30094414,192.204,400.50494414
2024-09-01 12:55:00+00:00,208.00699122,192.27833424,400.28532546
2024-09-01 13:00:00+00:00,208.38,192.55088032,400.93088032
2024-09-01 13:05:00+00:00,208.38,192.27806072,400.65806072
2024-09-01 13:10:00+00:00,208.38,192.550442,400.930442
2024-09-01 13:15:00+00:00,208.38,192.204,400.584
2024-09-01 13:20:00+00:00,208.38,192.204,400.584
2024-09-01 13:25:00+00:00,208.29986862,192.2784652,400.57833382
2024-09-01 13:30:00+00:00,207.927,192.55111097,400.47811097
2024-09-01 13:35:00+00:00,208.0057403,192.204,400.2097403
2024-09-01 13:40:00+00:00,208.38,192.27843492,400.65843492
2024-09-01 13:45:00+00:00,208.38,192.625,401.005
2024-09-01 13:50:00+00:00,208.38,192.55145041,400.93145041
2024-09-01 13:55:00+00:00,208.29983891,192.204,400.50383891
2024-09-01 14:00:00+00:00,208.00665518,192.27802342,400.2846786
2024-09-01 14:05:00+00:00,208.38,192.55141578,400.93141578
2024-09-01 14:10:00+00:00,208.38,192.27836714,400.65836714
2024-09-01 14:15:00+00:00,208.38,192.55147083,400.93147083
2024-09-01 14:20:00+00:00,208.30140291,192.27703898,400.57844189
2024-09-01 14:25:00+00:00,208.00728926,192.5503877,400.55767696
2024-09-01 14:30:00+00:00,208.38,192.27899491,400.65899491
2024-09-01 14:35:00+00:00,208.38,192.625,401.005
2024-09-01 14:40:00+00:00,208.38,192.625,401.005
2024-09-01 14:45:00+00:00,208.38,192.55030966,400.93030966
2024-09-01 14:50:00+00:00,208.38,192.27660944,400.65660944
2024-09-01 14:55:00+00:00,208.38,192.55073731,400.93073731
2024-09-01 15:00:00+00:00,208.38,192.204,400.584
2024-09-01 15:05:00+00:00,208.30034927,192.27801853,400.5783678
2024-09-01 15:10:00+00:00,207.927,192.55043462,400.47743462
2024-09-01 15:15:00+00:00,208.00677188,192.204,400.21077188
2024-09-01 15:20:00+00:00,208.30026744,192.204,400.50426744
2024-09-01 15:25:00+00:00,207.927,192.204,400.131
2024-09-01 15:30:00+00:00,207.927,192.204,400.131
2024-09-01 15:35:00+00:00,207.927,192.204,400.131
2024-09-01 15:40:00+00:00,208.0066197,192.204,400.21061970000005
2024-09-01 15:45:00+00:00,208.38,192.2786393,400.6586393
2024-09-01 15:50:00+00:00,208.30011831,192.55076675,400.85088506
2024-09-01 15:55:00+00:00,207.927,192.204,400.131
2024-09-01 16:00:00+00:00,208.00727582,192.27859957,400.28587539
2024-09-01 16:05:00+00:00,208.38,192.55375065,400.93375065
2024-09-01 16:10:00+00:00,208.38,192.27787499,400.65787499
2024-09-01 16:15:00+00:00,208.30023528,192.55087492,400.8511102
2024-09-01 16:20:00+00:00,208.00473148,192.204,400.20873148
2024-09-01 16:25:00+00:00,208.29981161,192.204,400.50381161
2024-09-01 16:30:00+00:00,207.927,192.27853462,400.20553462
2024-09-01 16:35:00+00:00,207.927,192.551105,400.478105
2024-09-01 16:40:00+00:00,207.927,192.204,400.131
2024-09-01 16:45:00+00:00,207.927,192.27781239,400.20481239
2024-09-01 16:50:00+00:00,208.00563397,192.625,400.63063397
2024-09-01 16:55:00+00:00,208.30069216,192.625,400.92569216
2024-09-01 17:00:00+00:00,208.0065427,192.625,400.6315427
2024-09-01 17:05:00+00:00,208.38,192.55112513,400.93112513
2024-09-01 17:10:00+00:00,208.38,192.204,400.584
2024-09-01 17:15:00+00:00,208.30126583,192.27716724,400.57843307
2024-09-01 17:20:00+00:00,207.927,192.625,400.552
2024-09-01 17:25:00+00:00,208.00630494,192.625,400.63130494
2024-09-01 17:30:00+00:00,208.30002121,192.625,400.92502121
2024-09-01 17:35:00+00:00,208.0063973,192.55121618,400.55761348
2024-09-01 17:40:00+00:00,208.38,192.204,400.584
2024-09-01 17:45:00+00:00,208.38,192.2786298,400.6586298
2024-09-01 17:50:00+00:00,208.38,192.55282311,400.93282311
2024-09-01 17:55:00+00:00,208.38,192.204,400.584
2024-09-01 18:00:00+00:00,208.30018896,192.27816773,400.57835669
2024-09-01 18:05:00+00:00,208.00559997,192.55195757,400.55755754
2024-09-01 18:10:00+00:00,208.38,192.27822414,400.65822414
2024-09-01 18:15:00+00:00,208.38,192.625,401.005
2024-09-01 18:20:00+00:00,208.38,192.55114577,400.93114577
2024-09-01 18:25:00+00:00,208.29965919,192.27866015,400.57831934
2024-09-01 18:30:00+00:00,208.00613011,192.625,400.63113011
2024-09-01 18:35:00+00:00,208.38,192.625,401.005
2024-09-01 18:40:00+00:00,208.30101265,192.625,400.92601265
2024-09-01 18:45:00+00:00,208.00604635,192.55154252,400.55758887
2024-09-01 18:50:00+00:00,208.38,192.204,400.584
2024-09-01 18:55:00+00:00,208.38,192.2785801,400.6585801
2024-09-01 19:00:00+00:00,208.38,192.55033376,400.93033376
2024-09-01 19:05:00+00:00,208.30055386,192.204,400.50455386
2024-09-01 19:10:00+00:00,207.927,192.204,400.131
2024-09-01 19:15:00+00:00,208.00702401,192.204,400.21102401
2024-09-01 19:20:00+00:00,208.38,192.204,400.584
2024-09-01 19:25:00+00:00,208.38,192.27789896,400.65789896
2024-09-01 19:30:00+00:00,208.30015639,192.55080168,400.85095807
2024-09-01 19:35:00+00:00,207.927,192.204,400.131
2024-09-01 19:40:00+00:00,208.00634656,192.204,400.21034656
2024-09-01 19:45:00+00:00,208.38,192.27808034,400.65808034
2024-09-01 19:50:00+00:00,208.38,192.55118505,400.93118505
2024-09-01 19:55:00+00:00,208.38,192.204,400.584
2024-09-01 20:00:00+00:00,208.38,192.204,400.584
2024-09-01 20:05:00+00:00,208.30483257,192.204,400.50883257
2024-09-01 20:10:00+00:00,208.00657796,192.27795128,400.28452924
2024-09-01 20:15:00+00:00,208.38,192.625,401.005
2024-09-01 20:20:00+00:00,208.38,192.625,401.005
2024-09-01 20:25:00+00:00,208.30002615,192.625,400.92502615
2024-09-01 20:30:00+00:00,208.00627921,192.625,400.63127921
2024-09-01 20:35:00+00:00,208.30101704,192.625,400.92601704
2024-09-01 20:40:00+00:00,208.00615675,192.5514406,400.55759735
2024-09-01 20:45:00+00:00,208.29972251,192.27859817,400.57832068
2024-09-01 20:50:00+00:00,208.00684589,192.625,400.63184589
2024-09-01 20:55:00+00:00,208.30079059,192.625,400.92579059
2024-09-01 21:00:00+00:00,207.927,192.625,400.552
2024-09-01 21:05:00+00:00,208.00601681,192.625,400.63101681
2024-09-01 21:10:00+00:00,208.38,192.625,401.005
2024-09-01 21:15:00+00:00,208.38,192.55063511,400.93063511
2024-09-01 21:20:00+00:00,208.30036219,192.27800677,400.57836896
2024-09-01 21:25:00+00:00,208.00654822,192.55107633,400.55762455
2024-09-01 21:30:00+00:00,208.38,192.204,400.584
2024-09-01 21:35:00+00:00,208.38,192.204,400.584
2024-09-01 21:40:00+00:00,208.38,192.27807031,400.65807031
2024-09-01 21:45:00+00:00,208.38,192.625,401.005
2024-09-01 21:50:00+00:00,208.38,192.55160891,400.93160891
2024-09-01 21:55:00+00:00,208.30042277,192.27795058,400.57837335
2024-09-01 22:00:00+00:00,208.00672201,192.5509149,400.55763691
2024-09-01 22:05:00+00:00,208.38,192.27803278,400.65803278
2024-09-01 22:10:00+00:00,208.38,192.5507626,400.9307626
2024-09-01 22:15:00+00:00,208.30059373,192.27779159,400.57838532000005
2024-09-01 22:20:00+00:00,208.00632159,192.55128806,400.55760965
2024-09-01 22:25:00+00:00,208.38,192.27778237,400.65778237
2024-09-01 22:30:00+00:00,208.38,192.625,401.005
2024-09-01 22:35:00+00:00,208.38,192.55195669,400.93195669
2024-09-01 22:40:00+00:00,208.30029981,192.204,400.50429981
2024-09-01 22:45:00+00:00,208.00682785,192.2781835,400.28501135
2024-09-01 22:50:00+00:00,208.38,192.55334284,400.93334284
2024-09-01 22:55:00+00:00,208.38,192.27849023,400.65849023
2024-09-01 23:00:00+00:00,208.30148385,192.55203655,400.8535204
2024-09-01 23:05:00+00:00,208.00521464,192.27668435,400.28189899
2024-09-01 23:10:00+00:00,208.38,192.625,401.005
2024-09-01 23:15:00+00:00,208.38,192.625,401.005
2024-09-01 23:20:00+00:00,208.38,192.625,401.005
2024-09-01 23:25:00+00:00,208.38,192.625,401.005
2024-09-01 23:30:00+00:00,208.38,192.5526914,400.9326914
2024-09-01 23:35:00+00:00,208.30065364,192.204,400.50465364
2024-09-01 23:40:00+00:00,208.00664998,192.204,400.21064998
2024-09-01 23:45:00+00:00,208.30000489000005,192.204,400.50400489
2024-09-01 23:50:00+00:00,207.927,192.2785728,400.2055728
2024-09-01 23:55:00+00:00,207.927,192.625,400.552
2024-09-02 00:00:00+00:00,208.00487294,192.55263363,400.55750657
2024-09-02 00:05:00+00:00,208.38,192.204,400.584
2024-09-02 00:10:00+00:00,208.29955205,192.204,400.50355205
2024-09-02 00:15:00+00:00,208.00762804,192.27892058,400.28654862
2024-09-02 00:20:00+00:00,208.38,192.625,401.005
2024-09-02 00:25:00+00:00,208.30040002,192.625,400.92540002
2024-09-02 00:30:00+00:00,208.00657442,192.625,400.63157442
2024-09-02 00:35:00+00:00,208.30023968,192.55088136,400.85112104
2024-09-02 00:40:00+00:00,207.927,192.204,400.131
2024-09-02 00:45:00+00:00,207.927,192.27670516,400.20370516
2024-09-02 00:50:00+00:00,207.927,192.625,400.552
2024-09-02 00:55:00+00:00,207.927,192.625,400.552
2024-09-02 01:00:00+00:00,207.927,192.625,400.552
2024-09-02 01:05:00+00:00,207.927,192.625,400.552
2024-09-02 01:10:00+00:00,207.927,192.55120758,400.47820758
2024-09-02 01:15:00+00:00,208.00693424,192.27828251,400.28521675
2024-09-02 01:20:00+00:00,208.38,192.625,401.005
2024-09-02 01:25:00+00:00,208.38,192.625,401.005
2024-09-02 01:30:00+00:00,208.38,192.625,401.005
2024-09-02 01:35:00+00:00,208.38,192.625,401.005
2024-09-02 01:40:00+00:00,208.30023688,192.625,400.92523688
2024-09-02 01:45:00+00:00,208.00747803,192.625,400.63247803
2024-09-02 01:50:00+00:00,208.38,192.55063309,400.93063309
2024-09-02 01:55:00+00:00,208.29998851,192.27835419,400.5783427
2024-09-02 02:00:00+00:00,208.00643452,192.625,400.63143452
2024-09-02 02:05:00+00:00,208.38,192.55143363,400.93143363
2024-09-02 02:10:00+00:00,208.38,192.27803186,400.65803186
2024-09-02 02:15:00+00:00,208.38,192.625,401.005
2024-09-02 02:20:00+00:00,208.38,192.625,401.005
2024-09-02 02:25:00+00:00,208.38,192.55081695,400.93081695
2024-09-02 02:30:00+00:00,208.38,192.204,400.584
2024-09-02 02:35:00+00:00,208.30076875,192.204,400.50476875
2024-09-02 02:40:00+00:00,208.00654063,192.27791639,400.28445702
2024-09-02 02:45:00+00:00,208.38,192.625,401.005
2024-09-02 02:50:00+00:00,208.38,192.625,401.005
2024-09-02 02:55:00+00:00,208.38,192.625,401.005
2024-09-02 03:00:00+00:00,208.30319343,192.625,400.92819343
2024-09-02 03:05:00+00:00,208.00629627,192.625,400.63129627
2024-09-02 03:10:00+00:00,208.29968334,192.55036204,400.85004538
2024-09-02 03:15:00+00:00,208.00646463,192.204,400.2104646300001
2024-09-02 03:20:00+00:00,208.38,192.27836483,400.65836483
2024-09-02 03:25:00+00:00,208.38,192.55003404,400.93003404
2024-09-02 03:30:00+00:00,208.38,192.204,400.584
2024-09-02 03:35:00+00:00,208.38,192.204,400.584
2024-09-02 03:40:00+00:00,208.30237738,192.204,400.50637738
2024-09-02 03:45:00+00:00,207.927,192.27856988,400.20556988
2024-09-02 03:50:00+00:00,207.927,192.55139984,400.47839984
2024-09-02 03:55:00+00:00,208.00762922,192.2789276,400.28655682
2024-09-02 04:00:00+00:00,208.29931207,192.625,400.92431207
2024-09-02 04:05:00+00:00,207.927,192.55374153,400.48074153
2024-09-02 04:10:00+00:00,208.0069099,192.27825906,400.28516896
2024-09-02 04:15:00+00:00,208.38,192.625,401.005
2024-09-02 04:20:00+00:00,208.38,192.55179623,400.93179623
2024-09-02 04:25:00+00:00,208.29955344,192.27875853,400.57831197
2024-09-02 04:30:00+00:00,207.927,192.55021404,400.47721404
2024-09-02 04:35:00+00:00,208.00517548,192.204,400.20917548
2024-09-02 04:40:00+00:00,208.29997947,192.204,400.50397947
2024-09-02 04:45:00+00:00,208.00646336,192.27784488,400.28430824
2024-09-02 04:50:00+00:00,208.38,192.625,401.005
2024-09-02 04:55:00+00:00,208.38,192.625,401.005
2024-09-02 05:00:00+00:00,208.30079276,192.625,400.92579276
2024-09-02 05:05:00+00:00,207.927,192.625,400.552
2024-09-02 05:10:00+00:00,207.927,192.625,400.552
2024-09-02 05:15:00+00:00,207.927,192.625,400.552
2024-09-02 05:20:00+00:00,207.927,192.625,400.552
2024-09-02 05:25:00+00:00,208.00589221,192.625,400.63089221
2024-09-02 05:30:00+00:00,208.38,192.625,401.005
2024-09-02 05:35:00+00:00,208.30072978,192.5513346,400.85206438
2024-09-02 05:40:00+00:00,208.00636578,192.2777542,400.28411998
2024-09-02 05:45:00+00:00,208.38,192.55092576,400.93092576
2024-09-02 05:50:00+00:00,208.38,192.204,400.584
2024-09-02 05:55:00+00:00,208.3014996,192.27694916,400.57844876
2024-09-02 06:00:00+00:00,208.00693952,192.55071254,400.55765206
2024-09-02 06:05:00+00:00,208.38,192.204,400.584
2024-09-02 06:10:00+00:00,208.38,192.204,400.584
2024-09-02 06:15:00+00:00,208.38,192.204,400.584
2024-09-02 06:20:00+00:00,208.30282182,192.27572113,400.57854295
2024-09-02 06:25:00+00:00,207.927,192.625,400.552
2024-09-02 06:30:00+00:00,208.0076473,192.625,400.6326473
2024-09-02 06:35:00+00:00,208.38,192.55086047,400.93086047
2024-09-02 06:40:00+00:00,208.38,192.27659434,400.65659434
2024-09-02 06:45:00+00:00,208.38,192.55160961,400.93160961
2024-09-02 06:50:00+00:00,208.38,192.27766942,400.65766942
2024-09-02 06:55:00+00:00,208.38,192.625,401.005
2024-09-02 07:00:00+00:00,208.38,192.625,401.005
2024-09-02 07:05:00+00:00,208.38,192.625,401.005
2024-09-02 07:10:00+00:00,208.38,192.55272163,400.93272163
2024-09-02 07:15:00+00:00,208.29992075,192.27841681,400.57833756
2024-09-02 07:20:00+00:00,208.0063972,192.625,400.6313972
2024-09-02 07:25:00+00:00,208.30108968,192.55166912,400.85275880000006
2024-09-02 07:30:00+00:00,208.00608427,192.27749238,400.28357665
2024-09-02 07:35:00+00:00,208.3009931,192.625,400.9259931
2024-09-02 07:40:00+00:00,208.00718247,192.625,400.63218247
2024-09-02 07:45:00+00:00,208.29929545,192.55000174,400.84929719
2024-09-02 07:50:00+00:00,208.00570236,192.27713764,400.28284
2024-09-02 07:55:00+00:00,208.38,192.625,401.005
2024-09-02 08:00:00+00:00,208.30021592,192.55085774,400.85107366
2024-09-02 08:05:00+00:00,208.00395594000005,192.204,400.20795594
2024-09-02 08:10:00+00:00,208.38,192.27778929,400.65778929
2024-09-02 08:15:00+00:00,208.30026893,192.625,400.92526893
2024-09-02 08:20:00+00:00,208.00732708,192.55035217,400.55767925
2024-09-02 08:25:00+00:00,208.38,192.204,400.584
2024-09-02 08:30:00+00:00,208.38,192.204,400.584
2024-09-02 08:35:00+00:00,208.30018119,192.27817505,400.57835624
2024-09-02 08:40:00+00:00,207.927,192.5513502,400.4783502
2024-09-02 08:45:00+00:00,208.00731017,192.27863214,400.28594231
2024-09-02 08:50:00+00:00,208.38,192.625,401.005
2024-09-02 08:55:00+00:00,208.38,192.55034283,400.93034283
2024-09-02 09:00:00+00:00,208.38,192.27814834,400.65814834
2024-09-02 09:05:00+00:00,208.38,192.55244661,400.93244661
2024-09-02 09:10:00+00:00,208.38,192.204,400.584
2024-09-02 09:15:00+00:00,208.29983571,192.204,400.50383571
2024-09-02 09:20:00+00:00,208.00565918,192.204,400.20965918
2024-09-02 09:25:00+00:00,208.30073065,192.204,400.50473065000006
2024-09-02 09:30:00+00:00,207.927,192.27782898,400.20482898
2024-09-02 09:35:00+00:00,208.00624392,192.55135903,400.55760295
2024-09-02 09:40:00+00:00,208.38,192.204,400.584
2024-09-02 09:45:00+00:00,208.38,192.204,400.584
2024-09-02 09:50:00+00:00,208.29970561,192.2786168,400.57832241
2024-09-02 09:55:00+00:00,208.00725256,192.625,400.63225256
2024-09-02 10:00:00+00:00,208.38,192.54999379,400.92999379
2024-09-02 10:05:00+00:00,208.38,192.204,400.584
2024-09-02 10:10:00+00:00,208.38,192.204,400.584
2024-09-02 10:15:00+00:00,208.38,192.204,400.584
2024-09-02 10:20:00+00:00,208.30052263,192.204,400.50452263
2024-09-02 10:25:00+00:00,207.927,192.27793382,400.20493382
2024-09-02 10:30:00+00:00,208.00744628,192.625,400.63244628
2024-09-02 10:35:00+00:00,208.30028334,192.47666459,400.77694793
2024-09-02 10:40:00+00:00,208.00627511,191.85584373,399.86211884
2024-09-02 10:45:00+00:00,208.29994009,192.204,400.50394009
2024-09-02 10:50:00+00:00,207.927,192.204,400.131
2024-09-02 10:55:00+00:00,208.00769181,192.204,400.21169181
2024-09-02 11:00:00+00:00,208.38,192.204,400.584
2024-09-02 11:05:00+00:00,208.38,192.27847156,400.65847156
2024-09-02 11:10:00+00:00,208.38,192.625,401.005
2024-09-02 11:15:00+00:00,208.38,192.625,401.005
2024-09-02 11:20:00+00:00,208.38,192.55055365,400.93055365
2024-09-02 11:25:00+00:00,208.38,192.204,400.584
2024-09-02 11:30:00+00:00,208.38,192.27820211,400.6582021100001
2024-09-02 11:35:00+00:00,208.38,192.5505784,400.9305784
2024-09-02 11:40:00+00:00,208.3008955,192.27751092,400.57840642
2024-09-02 11:45:00+00:00,208.00702568,192.55063605,400.55766173
2024-09-02 11:50:00+00:00,208.38,192.204,400.584
2024-09-02 11:55:00+00:00,208.38,192.204,400.584
