timestamp,gigabitethernet0_0_0_0,gigabitethernet0_0_0_1,gigabitethernet0_0_0_11,gigabitethernet0_0_0_12,gigabitethernet0_0_0_15,gigabitethernet0_0_0_2,gigabitethernet0_0_0_3,gigabitethernet0_0_0_4,gigabitethernet0_0_0_5,gigabitethernet0_0_0_6,gigabitethernet0_0_0_7,gigabitethernet0_0_0_8,tengige0_0_0_30,tengige0_0_0_31,p_base,p_total
2024-09-01 01:15:00,1.0026703285609107,1.0027850290701867,1.002659167837213,1.002504127678511,1.0027336109074994,1.0027168739009635,1.0027129794478322,1.0032787271367942,1.0028054885985818,1.0036099747763267,1.0031096440974547,1.002550928513436,,,33.19,45.224136880525705
2024-09-01 01:20:00,1.0027313702903382,1.0029991238887406,1.0025510920264353,1.002644562324496,1.0025359530622175,1.0027024742663815,1.0026286057518736,1.0029157730755864,1.00291436764415,1.0033306464956013,1.0030061082490251,1.002571307302179,,,33.19,45.223531384377026
2024-09-01 01:25:00,1.0029296656969653,1.0025535916561734,1.0027275124879316,1.002743065346673,1.0031455767090487,1.0027898726824362,1.002692838133983,1.0029414363510323,1.0035337301009712,1.0035724568619995,1.003296667863852,1.0029536642083974,,,33.19,45.225880078099465
2024-09-01 01:30:00,1.0028606595314549,1.002653663147261,1.0026947565725843,1.0026310990798029,1.002761204402587,1.002584289508935,1.002507596660749,1.0027693115063085,1.0029082981967214,1.0031801167773595,1.0032048612439473,1.0026498979366314,,,33.19,45.22340575456434
2024-09-01 01:35:00,1.0027053855147072,1.0024296220979525,1.0027544367329404,1.0025821806323818,1.0027810862506332,1.0025216161856267,1.0025714617941026,1.002515952834734,1.0025598096580952,1.0031538094396264,1.003438039068173,1.0028023488994888,,,33.19,45.22281574910846
2024-09-01 01:40:00,1.0026569080767926,1.0024243649358782,1.0023504997300146,1.0023711672210138,1.0024355615799858,1.002382373111666,1.0026013709753434,1.0026111879647814,1.0029578491490245,1.0029470359120873,1.0026628227013952,1.0024447051705143,,,33.19,45.2208458465285
2024-09-01 01:45:00,1.002588224793206,1.0024512683052527,1.0025302984746824,1.0023762664532703,1.002431010725139,1.0025199124006674,1.0026189930927707,1.0025325125770461,1.00284707378914,1.003151442149761,1.0026329535035072,1.0026323394258476,,,33.19,45.22131229569029
2024-09-01 01:50:00,1.0026320519351475,1.0025135430158463,1.0024313897628798,1.0024932658470296,1.002619811769326,1.002959952687758,1.0025756930134848,1.0027649546906379,1.002899450933821,1.003770489308527,1.0028749062363913,1.0028073789114609,,,33.19,45.223342888112306
2024-09-01 01:55:00,1.0026438945516412,1.002611538634002,1.002714174090653,1.002866239873716,1.0030918520745569,1.002698034250543,1.0030153889200628,1.003109337026518,1.0026301208665793,1.0031929166731521,1.0028641321306289,1.0031223366383002,,,33.19,45.22455996573035
2024-09-01 02:00:00,1.0028158171871815,1.0026928323059878,1.002850969681294,1.0031834188834787,1.003702979801199,1.0026969926323381,1.0028944326414426,1.0028447102809823,1.002811647347167,1.0031711084313701,1.0026854237681793,1.002678720247576,,,33.19,45.225029053208196
2024-09-01 02:05:00,1.0028084780869597,1.0028710938811356,1.0029835852271294,1.0032432915675826,1.0034944143847346,1.0027554434275452,1.0027938879660219,1.0026815553012223,1.0025495430469953,1.003255482910645,1.0026670069415318,1.0025109457191848,,,33.19,45.224614728460686
2024-09-01 02:10:00,1.0028404003353497,1.0027756630936517,1.0028052359130986,1.0028400293857553,1.0030743317343063,1.002731004448841,1.0028464979445255,1.0026158524720334,1.002707909540958,1.0031789428430484,1.0028684547861102,1.0024735967742913,,,33.19,45.22375791927196
2024-09-01 02:15:00,1.0029260850196584,1.002779911365378,1.0027930085681385,1.0027730141101425,1.0038610159513852,1.0024368176424812,1.002571255401097,1.0025693076132618,1.002850671487785,1.0029204863656058,1.002611433521829,1.0024498525065155,,,33.19,45.22354285955328
2024-09-01 02:20:00,1.0031006308326635,1.0028301964849327,1.0026599261211113,1.002574419209321,1.0027861337741681,1.0024842164105272,1.0027145033151044,1.0023345544215732,1.0026093722283587,1.002892398296154,1.0025969170213742,1.0025562046320633,,,33.19,45.222139472747344
2024-09-01 02:25:00,1.0028738115995193,1.002658737853427,1.00262190111836,1.002760769527633,1.002424781711708,1.0027725451143916,1.0027443174454822,1.0024874431781026,1.0025990547095214,1.0031380455772874,1.0025531779452523,1.002701287068029,,,33.19,45.22233587284871
2024-09-01 02:30:00,1.0024553373121807,1.0023200027050876,1.0026632371242505,1.0028477567486933,1.0026011771525323,1.0024817754095667,1.002544045801825,1.0026414211952346,1.0024959460887886,1.003117417524333,1.0026103552364745,1.0026543776366794,,,33.19,45.221432849935645
2024-09-01 02:35:00,1.0025221021848103,1.0025805743805885,1.0026332250449603,1.0030946592495311,1.0026725760480841,1.0025339353892113,1.0024201205243162,1.0026405456711718,1.0027130999016574,1.0030733196569173,1.002895214456087,1.0026196901759405,,,33.19,45.22239906268327
2024-09-01 02:40:00,1.0024814107380846,1.0024365451262494,1.0025889706221531,1.0030872838036506,1.0026995091382125,1.002374803494666,1.002492180996718,1.0026520893930866,1.00278980094811,1.003076611662538,1.002658814965914,1.0026835147305797,,,33.19,45.22202153561996
2024-09-01 02:45:00,1.0023724088755883,1.0023696906883903,1.0025921385231653,1.0028763330485015,1.0024808008210013,1.0022944297542749,1.0025732372759677,1.002634305464529,1.0028533937635369,1.002728109945934,1.0027130192244296,1.0028553799279127,,,33.19,45.22134324731323
2024-09-01 02:50:00,1.0027609733123044,1.0024564009270385,1.0027737701127772,1.0028249952631925,1.0022382560188225,1.002416749991548,1.0024810419822054,1.0028357750603063,1.002653723950547,1.0030484089786942,1.002752893398156,1.0025567214529483,,,33.19,45.221799710448536
2024-09-01 02:55:00,1.0025518385177774,1.0025142912361684,1.0029108154125748,1.0030089665374537,1.0023885825375913,1.0025503354360499,1.0028817566230999,1.0031292848449276,1.0025634355388335,1.0029174543277166,1.0026992011040339,1.0027625383699008,,,33.19,45.222878500486125
2024-09-01 03:00:00,1.002695591517699,1.0026669111028166,1.0025451449580793,1.0028368318718246,1.0025703655248401,1.0023142143963526,1.002770654436276,1.0028523935905056,1.0029351000250115,1.0029849751929956,1.0027920630062128,1.0034851528701223,,,33.19,45.22344939849273
2024-09-01 03:05:00,1.0024524411836038,1.002708351393158,1.0025656699074883,1.0029830810486182,1.002400142052884,1.0024781438357109,1.0025408552608785,1.0029097974050931,1.002804954425937,1.0028322685363542,1.002942712453315,1.0026629708052406,,,33.19,45.222281388308275
2024-09-01 03:10:00,1.0025326287273006,1.0026463761117588,1.0025009004573338,1.0029751904102449,1.0023884802694605,1.002953063669479,1.002630217797053,1.002735640020609,1.0025596881653478,1.0026161952427073,1.0026810480978208,1.0027185207339164,,,33.19,45.22193794970303
2024-09-01 03:15:00,1.0025026452024817,1.002663478408703,1.0029014805399223,1.002881497245247,1.0022492208433702,1.0026270458488384,1.0027848800294865,1.0027655405926426,1.002671231237212,1.002526104018906,1.002686409896788,1.002361299634299,,,33.19,45.221620833497894
2024-09-01 03:20:00,1.00251854447038,1.0027860610615953,1.0025217772185786,1.002448535897563,1.0022046042095871,1.002545909946822,1.0026122059565972,1.0029763614849245,1.0027124208796077,1.0025500985711984,1.0025601956975314,1.0023960960027882,,,33.19,45.22083281139717
2024-09-01 03:25:00,1.002653340672691,1.002864204519192,1.0025020006106187,1.0023582088685814,1.002310169020111,1.0028717046044555,1.0024654679554987,1.00279840561672,1.0027856544459028,1.0025051739832604,1.0027706608585825,1.002470527852171,,,33.19,45.22135551900779
2024-09-01 03:30:00,1.0028057408246358,1.0024383269153458,1.002498186883516,1.0024205863407616,1.0023625511640237,1.00284476460871,1.0025186150440606,1.002817978993574,1.00261937532863,1.0024767676792816,1.0026513132840131,1.0024993603382406,,,33.19,45.22095356740479
2024-09-01 03:35:00,1.0027437773010714,1.0024896970245736,1.0024308048245036,1.0024415255073078,1.0024427433292227,1.0027251757106166,1.0028913603196115,1.0026201452106576,1.0025498723910982,1.0023059991659293,1.0026097472686804,1.0024329993113108,,,33.19,45.22068384736458
2024-09-01 03:40:00,1.00282645537845,1.0025097289338034,1.0025761737398546,1.0023745832091526,1.0023542239667598,1.002566153946563,1.003132661250214,1.0027151783430486,1.002831768768396,1.002350679075835,1.0026497935226206,1.0024072072454422,,,33.19,45.22129460738014
2024-09-01 03:45:00,1.0026881567559383,1.002607340308487,1.0023729035112405,1.0023243314475134,1.0023718692844652,1.0024752201380414,1.0033014870188208,1.002716113698487,1.0026823241001266,1.002335969798282,1.0025044006597208,1.0022965608824241,,,33.19,45.22067667760355
2024-09-01 03:50:00,1.0025222589102916,1.0026408037235799,1.002357187731573,1.00220820521564,1.0023240579916477,1.0026377823966737,1.0032274281432876,1.002778833165676,1.0026771149365188,1.0023255441502352,1.0025371208356908,1.0022942164184538,,,33.19,45.22053055361927
2024-09-01 03:55:00,1.002520108403268,1.002566801903681,1.0024028032980035,1.00221941934706,1.0024313083696212,1.0026089569394658,1.0026532925004783,1.0028177182484037,1.0026763092305098,1.0025500561571417,1.0025214126357551,1.0023715099083752,,,33.19,45.220339696941764
2024-09-01 04:20:00,1.0024464253943404,1.002336984851595,1.0029071038255075,1.0027623751322676,1.002695633113533,1.0023225968543839,1.0025266624025853,1.0027963187522249,1.002770407193879,1.0024501693996124,1.002479348172773,1.0027009548109758,,,33.19,45.22119497990367
2024-09-01 04:25:00,1.0023716977068677,1.0024005532023943,1.002822716396703,1.0029412821380357,1.0031134015987222,1.0023413995826471,1.0025263829588908,1.0027645363103623,1.002664058910872,1.0025833406265248,1.0027904025694567,1.003019751344475,,,33.19,45.22233952334595
2024-09-01 04:30:00,1.0028937848533013,1.0024192939228511,1.0026312126732388,1.0024575630877504,1.002568335434506,1.002437235581728,1.002628932619045,1.0024833303669043,1.00264309959193,1.0023062101182283,1.0029214234451829,1.0025740552643034,,,33.19,45.22096447695897
2024-09-01 04:35:00,1.0026272096998208,1.0023222204985147,1.0027415824087116,1.0027350497416943,1.0025607096836509,1.002313558201696,1.002599529524241,1.002678878949744,1.002598673620823,1.0023665275654332,1.0028872651062941,1.0026273444458835,,,33.19,45.221058549446504
2024-09-01 04:40:00,1.002421439651505,1.0024419165643734,1.0027204096542945,1.0024500270210628,1.0024656965359375,1.0025425241143657,1.002802822754189,1.0030001511980882,1.002855821239506,1.0025361869816416,1.0028980933345268,1.002622057630617,,,33.19,45.221757146680105
2024-09-01 04:45:00,1.0023600791948861,1.0025174767081537,1.0026293812183598,1.0024380130539428,1.0025872498897153,1.002575741564581,1.0026353613065926,1.0029111442131973,1.0025535482426928,1.0025448912424428,1.0026358689088066,1.0026582729259734,,,33.19,45.22104702846934
2024-09-01 04:50:00,1.0025562541417052,1.0024767379498576,1.0027535677344486,1.0025725178752312,1.0028871231957255,1.0027814277538378,1.0025766401136365,1.0027281713339722,1.0026456668050994,1.00232775105946,1.002663688926305,1.0027089054397462,,,33.19,45.22167845232902
2024-09-01 04:55:00,1.0026277262208672,1.0025164594341793,1.0026839319441123,1.002484062848834,1.002549125816184,1.0026263942779012,1.0026216960694978,1.0026618484065082,1.002722546594851,1.0023943769593344,1.0025612768260772,1.002541715456887,,,33.19,45.220991160855235
2024-09-01 05:00:00,1.0026199447758295,1.0024048567564114,1.002813411758312,1.0025263897310124,1.0026135449080782,1.0026769622599578,1.0024492507645457,1.0032939451458294,1.0034165990297685,1.0031453211998347,1.0027579658161225,1.0027041663359249,,,33.19,45.22342235848163
2024-09-01 05:05:00,1.0026352965387753,1.0023289672294085,1.0026714773270482,1.0024933437195283,1.0025382331675945,1.0026142453629845,1.002544597729741,1.0028105528924525,1.003873030512445,1.0027417698391874,1.0029741171159667,1.0026017725399026,,,33.19,45.22282740397503
2024-09-01 05:10:00,1.002709355021474,1.002526418459829,1.0024961469191527,1.0025318012402766,1.0025381486007792,1.0025530211362452,1.002515748910057,1.0029149505481023,1.0037671957358505,1.003107884118972,1.0029090204193944,1.0025074204514215,,,33.19,45.22307711156155
2024-09-01 05:15:00,1.0026044188204424,1.002810590190483,1.0025110662079342,1.0026267128610922,1.0024290617993104,1.0024096981474697,1.002568968710845,1.0028321614167597,1.002992312314892,1.0027493093186401,1.0029141467973541,1.0023466105796044,,,33.19,45.221795057164826
2024-09-01 05:20:00,1.0026968755821863,1.0026492141554328,1.002411498619528,1.002532931164995,1.0024073569083825,1.0025208338681304,1.0025081549216612,1.0029528839710433,1.002930933269933,1.0025584808745773,1.00272861740286,1.0023330975341231,,,33.19,45.22123087827285
2024-09-01 05:25:00,1.0026180896131671,1.002631046243323,1.0024555558969672,1.0024000866417484,1.0025679586219427,1.0024222637839695,1.0025307599679283,1.0024105838744535,1.0026508272711363,1.0024533683168633,1.0026524409186752,1.002627647593371,,,33.19,45.22042062874355
2024-09-01 05:30:00,1.0025250747754577,1.0025066509970406,1.0024292259712708,1.002334063615229,1.002502423455848,1.0024893833877682,1.0024619947117035,1.0027432337257371,1.002659843805518,1.0025001546934977,1.00259102534153,1.0025014309553484,,,33.19,45.22024450543595
2024-09-01 05:40:00,1.0023150684891813,1.0025973440132692,1.0026749430460584,1.002518696611376,1.0024224736951375,1.00227294120302,1.0024604511492594,1.0027343154244406,1.0032243264435425,1.0027403816363682,1.0026905193017723,1.002323404724497,,,33.19,45.220974865737915
2024-09-01 05:45:00,1.0026530291980862,1.0028469924861345,1.0024964040937459,1.0023520980359144,1.0023715018072772,1.0025414394634424,1.0027386339011002,1.002366691549854,1.0034018190186367,1.0028923180543368,1.0027805006967159,1.0024707829733044,,,33.19,45.22191221127855
2024-09-01 05:50:00,1.0023686573938175,1.002886966764473,1.0028549419099897,1.0025223621585417,1.0025865268907321,1.0024575408921426,1.0025599201390332,1.002505027348152,1.003210784659295,1.0028142073364235,1.0030035050115074,1.0026712145409487,,,33.19,45.22244165504505
2024-09-01 05:55:00,1.0025206317066664,1.002453767280739,1.0027711179135905,1.0025496683232102,1.0025455410916928,1.002467728776028,1.0026876928015467,1.0026054196253527,1.0029338125568716,1.003102491681085,1.0030393221694416,1.0028767636315332,,,33.19,45.22255395755776
2024-09-01 06:00:00,1.0028570689697514,1.0026610761811667,1.0025248618883635,1.0026928048051744,1.0025975698837115,1.0027416275011893,1.0026475872560043,1.0028219305322805,1.0027868134722149,1.0027711022952002,1.0028818730622613,1.0029229552436265,,,33.19,45.222907271090946
2024-09-01 06:05:00,1.0029848168780742,1.002532858426156,1.00264999774471,1.002516924410143,1.0026706344006246,1.0026210256831811,1.0026569410818202,1.0028728963725158,1.0026775758223039,1.0026508670783234,1.0028736206914022,1.0027123336103592,,,33.19,45.22242049219961
2024-09-01 06:10:00,1.0032563503606613,1.0026534252416892,1.0026223555595368,1.0025188480903346,1.0027718863371722,1.0027657587236765,1.0028901375354218,1.0031117231019906,1.0028912430631263,1.0025923759269357,1.003001895183273,1.0025259287415824,,,33.19,45.223601927865396
2024-09-01 06:15:00,1.0037057463098893,1.0026583804187923,1.0027985270984812,1.002469205539195,1.0027377269899753,1.0029202493929406,1.0030590508696215,1.0034309688384078,1.003211619559774,1.0030411215349497,1.0035942515225251,1.0026124940946015,,,33.19,45.22623934216915
2024-09-01 06:20:00,1.003526368000413,1.0028509160841061,1.0028709219986556,1.00245407954327,1.0025604934482573,1.003068623648779,1.0031693570497606,1.0043361512978755,1.0030579777403568,1.0030434895257094,1.0037108624784747,1.0024556159459916,,,33.19,45.22710485676164
2024-09-01 06:25:00,1.0028190829237766,1.0028214564671158,1.0030863477045906,1.0027138373193296,1.0025589381584936,1.0030153824667352,1.0031371487785068,1.003700119599204,1.0030795977259122,1.0031966381027728,1.0033175559247216,1.0025297575366272,,,33.19,45.225975862707784
2024-09-01 06:30:00,1.0029547615565864,1.002806329569566,1.003067756013224,1.0027631055814932,1.003176067410392,1.0030535205492743,1.0034450482862707,1.003035723878312,1.0033122636532843,1.0030418905844682,1.0035233480677825,1.0028724959627875,,,33.19,45.22705231111344
2024-09-01 06:35:00,1.0029642706445343,1.0029708197058331,1.0033436227124661,1.0029428508335907,1.0031218882257715,1.0033731523894756,1.0037227130289432,1.0026940473016472,1.002985003396637,1.0028911752666543,1.0033284992196618,1.0030808068534105,,,33.19,45.227418849578626
2024-09-01 06:40:00,1.0032971552571666,1.0031016672830995,1.0031942178656652,1.00304753274207,1.0031988613992402,1.0034769886057264,1.0030982254957919,1.0028365749602068,1.0034132386692065,1.0028014304901158,1.0032298580755288,1.0032208482432678,,,33.19,45.22791659908708
2024-09-01 06:45:00,1.0030949891325982,1.00323415827321,1.0031942696083567,1.0031614058495923,1.0031353089971962,1.003007663304282,1.003093225537368,1.0028091002293136,1.0032495342152836,1.0029777468712406,1.0031840886549468,1.0033710826563609,,,33.19,45.22751257332975
2024-09-01 06:50:00,1.0029345635368094,1.003134486935649,1.003174724183444,1.0028624372361754,1.00297299509495,1.003383612455941,1.0033215791701273,1.0029703264688914,1.0029522498548984,1.003289523440727,1.0035673672682912,1.0034106454238336,,,33.19,45.22797451106973
2024-09-01 06:55:00,1.0028516458125007,1.00297506429441,1.0032228328645132,1.0029846761211818,1.0033428084183276,1.0031537174749197,1.003147977768404,1.0031167918174977,1.0040572670181818,1.0034701534716233,1.0037269605952968,1.0031167957546898,,,33.19,45.22916669141154
2024-09-01 07:00:00,1.0031070188940845,1.002966486935015,1.0031025575653425,1.0031390508666513,1.0036976277727425,1.0031829106840635,1.003152967875504,1.0032076256174582,1.0041366688121003,1.0035660918997669,1.0032536069623619,1.0028946393673508,,,33.19,45.22940725325244
2024-09-01 07:05:00,1.0034207450028887,1.0033350220185884,1.0037548222790917,1.003257560409618,1.0035357205329711,1.0033434237168137,1.0031096698598125,1.0029741500404934,1.0041665131347577,1.0036498516041883,1.0034240435590795,1.0033278937469812,,,33.19,45.23129941590528
2024-09-01 07:10:00,1.0032121595721444,1.0032729663358948,1.003297341892187,1.0035876724937904,1.0037602285232297,1.0038903443971827,1.003483328296183,1.0035456880778186,1.004043807433328,1.0035198992536734,1.0040093063562705,1.0032725725666172,,,33.19,45.23289531519832
2024-09-01 07:15:00,1.003406736121378,1.0031670098315641,1.0032019995607508,1.0032920663109903,1.0035875780918404,1.0034953333610852,1.0045162147492346,1.004214088602866,1.004303251108841,1.003734205257507,1.0040561494095592,1.0030746596323505,,,33.19,45.234049292037966
2024-09-01 07:20:00,1.0036169774122212,1.0035732446406598,1.0033515478572141,1.003284889847357,1.0036792782046924,1.0040048866060713,1.0045260855003812,1.0036306801695696,1.0036002198832792,1.003246337868817,1.0037097113124713,1.0031350381520512,,,33.19,45.23335889745478
2024-09-01 07:25:00,1.0036470227219834,1.0034607626921936,1.003162439793766,1.0031003246999166,1.003292063792148,1.0033542372801445,1.004432450912455,1.0036217183482694,1.0041723159752007,1.0035197058481655,1.0035690377258244,1.0032964943968083,,,33.19,45.232628574186876
2024-09-01 07:30:00,1.0036786715431134,1.0034458885161182,1.0031594531877164,1.0032021154845785,1.0032945497112968,1.0036426679617176,1.0041029270300705,1.003905652383402,1.00392891382121,1.0033208413730008,1.0041690151781382,1.0033568491545284,,,33.19,45.23320754534489
2024-09-01 07:35:00,1.0038446194977793,1.0037367682772196,1.0036748052045015,1.0034982328647692,1.0031517540809367,1.0036824605157633,1.0040882962004782,1.0036746753910706,1.0041136858831161,1.00344044493487,1.0038804112278994,1.0038482823396018,,,33.19,45.234634436418006
2024-09-01 07:40:00,1.003751369387009,1.0034432682591221,1.0036411766070952,1.0031505427358853,1.0036666050817458,1.0036147022328443,1.0040336026641061,1.0038997259418574,1.0044122031069116,1.0039997397289298,1.0040996291388697,1.0032575905527392,,,33.19,45.23497015543711
2024-09-01 07:45:00,1.0038746159780658,1.0038036824538241,1.0037887537011783,1.0036020713745863,1.0035297648833639,1.0036214827987013,1.0038936154896556,1.0041502706366146,1.0042616289219357,1.0037609152051878,1.0043426307443157,1.0033623033185057,,,33.19,45.235991735505934
2024-09-01 07:50:00,1.003877943834974,1.0037096180294542,1.0041540234535962,1.0035808094054468,1.003560857368508,1.0037134865877118,1.0038152828387081,1.0037547289809596,1.0040198625357835,1.0037451456648792,1.003941048486843,1.0036324473284508,,,33.19,45.23550525451531
2024-09-01 07:55:00,1.0042094778254298,1.0037099022688185,1.0038129493692294,1.0038559754311294,1.0033962989224174,1.0039707081988667,1.0037405723241588,1.004258335800702,1.0042930461620059,1.0038886845344024,1.0038157563724064,1.0037755050214847,,,33.19,45.236727212231045
2024-09-01 08:00:00,1.0037604157814863,1.00370025864088,1.0035566645884955,1.0038399922847652,1.0037528335680501,1.003879095597264,1.0039031647327417,1.0042952508240066,1.0037876981475735,1.0037621199831868,1.0041573745330175,1.0036530788470865,,,33.19,45.23604794752855
2024-09-01 08:05:00,1.003655004463568,1.003775590152577,1.004069623217981,1.0042085261959643,1.0040959256585267,1.0038799064106285,1.0037451333945113,1.0042037979721201,1.0038674428593846,1.0038907629073661,1.0044584817450908,1.0037288830893478,,,33.19,45.237579078067064
2024-09-01 08:10:00,1.0035684075535531,1.0039871468608035,1.0038393010280013,1.0043583790091712,1.0045085685807977,1.0039091799647646,1.0039843682409144,1.0048143740488489,1.0043015561955762,1.0048050692824972,1.0047669006747615,1.0043141488646903,,,33.19,45.241157400304374
2024-09-01 08:15:00,1.0043660035545705,1.0039161634626368,1.0035162749251485,1.0044404193181449,1.0039579806666532,1.0038336630862637,1.0041594770717241,1.0039777092108726,1.0040514567376164,1.0042505689502639,1.0044302799161857,1.0047057027402198,,,33.19,45.23960569964029
2024-09-01 08:20:00,1.0044608061075246,1.0041635416450616,1.0039060176040673,1.0040984730127114,1.0045280220722674,1.00445627664154,1.004551964141337,1.0041491013457025,1.0041745654709309,1.0040082604090141,1.0044322329543356,1.0037632799793317,,,33.19,45.24069254138382
2024-09-01 08:25:00,1.0045244996669283,1.0041244124423128,1.003727651088634,1.0036279271198767,1.004253692162678,1.004734479523166,1.004393655071822,1.0043889964345554,1.0040649618184594,1.0039101756483026,1.0039083151267658,1.0036489245944646,,,33.19,45.23930769069796
2024-09-01 08:30:00,1.005437719752708,1.004816735964766,1.0043732352879047,1.003764334131088,1.0045053053584323,1.0047941855462257,1.0044214980943502,1.0045005861708012,1.00472104236221,1.0042488217881629,1.004379403066618,1.0042383701651907,,,33.19,45.24420123768846
2024-09-01 08:35:00,1.0051047246983122,1.004546667837609,1.004634743597328,1.0044946044158904,1.004077231147537,1.004274864910455,1.00460997721975,1.004548761965496,1.0049270013399185,1.0045823508034883,1.0047401403962863,1.0042434812275878,,,33.19,45.244784549559654
2024-09-01 08:40:00,1.0042956846809028,1.0041943834251728,1.0045659256809034,1.0043267086928989,1.004154797516347,1.0041474805696136,1.0045777268479474,1.0039840631415922,1.0039249842638591,1.004537899697065,1.0040687674809499,1.004703277266075,,,33.19,45.241481699263325
2024-09-01 08:45:00,1.004461018242461,1.004132662037999,1.0042518764883468,1.0041615840295037,1.0041560972630672,1.00449496288748,1.0044301999350638,1.0043760821490624,1.004518654366417,1.0038521622933463,1.004976009179145,1.0047943966458586,,,33.19,45.24260570551775
2024-09-01 08:50:00,1.0044117629014924,1.0041724900238338,1.0042938553810583,1.0046879325611495,1.0041476257742448,1.0045939674578297,1.0043846012639368,1.0045519514460106,1.0042029850815282,1.0039356548599812,1.0045527812478863,1.0048726240290342,,,33.19,45.24280823202798
