measurement_timestamp,autopower14,autopower13,autopower_total
2024-09-17 17:30:00+00:00,,,
2024-09-17 18:00:00+00:00,,,
2024-09-17 18:30:00+00:00,,,
2024-09-17 19:00:00+00:00,,,
2024-09-17 19:30:00+00:00,,,
2024-09-17 20:00:00+00:00,,,
2024-09-17 20:30:00+00:00,,,
2024-09-17 21:00:00+00:00,,,
2024-09-17 21:30:00+00:00,,,
2024-09-17 22:00:00+00:00,,,
2024-09-17 22:30:00+00:00,,,
2024-09-17 23:00:00+00:00,,,
2024-09-17 23:30:00+00:00,,,
2024-09-18 00:00:00+00:00,,,
2024-09-18 00:30:00+00:00,,,
2024-09-18 01:00:00+00:00,,,
2024-09-18 01:30:00+00:00,,,
2024-09-18 02:00:00+00:00,,,
2024-09-18 02:30:00+00:00,,,
2024-09-18 03:00:00+00:00,,,
2024-09-18 03:30:00+00:00,,,
2024-09-18 04:00:00+00:00,,,
2024-09-18 04:30:00+00:00,,,
2024-09-18 05:00:00+00:00,,,
2024-09-18 05:30:00+00:00,,,
2024-09-18 06:00:00+00:00,,,
2024-09-18 06:30:00+00:00,,,
2024-09-18 07:00:00+00:00,,,
2024-09-18 07:30:00+00:00,,,
2024-09-18 08:00:00+00:00,,,
2024-09-18 08:30:00+00:00,,,
2024-09-18 09:00:00+00:00,,,
2024-09-18 09:30:00+00:00,,,
2024-09-18 10:00:00+00:00,,,
2024-09-18 10:30:00+00:00,,,
2024-09-18 11:00:00+00:00,,,
2024-09-18 11:30:00+00:00,,,
2024-09-18 12:00:00+00:00,,,
2024-09-18 12:30:00+00:00,,,
2024-09-18 13:00:00+00:00,,,
2024-09-18 13:30:00+00:00,,,
2024-09-18 14:00:00+00:00,,,
2024-09-18 14:30:00+00:00,,,
2024-09-18 15:00:00+00:00,,,
2024-09-18 15:30:00+00:00,,,
2024-09-18 16:00:00+00:00,,,
2024-09-18 16:30:00+00:00,,,
2024-09-18 17:00:00+00:00,,,
2024-09-18 17:30:00+00:00,,,
2024-09-18 18:00:00+00:00,,,
2024-09-18 18:30:00+00:00,,,
2024-09-18 19:00:00+00:00,,,
2024-09-18 19:30:00+00:00,,,
2024-09-18 20:00:00+00:00,,,
2024-09-18 20:30:00+00:00,,,
2024-09-18 21:00:00+00:00,,,
2024-09-18 21:30:00+00:00,,,
2024-09-18 22:00:00+00:00,,,
2024-09-18 22:30:00+00:00,,,
2024-09-18 23:00:00+00:00,,,
2024-09-18 23:30:00+00:00,,,
2024-09-19 00:00:00+00:00,,,
2024-09-19 00:30:00+00:00,,,
2024-09-19 01:00:00+00:00,,,
2024-09-19 01:30:00+00:00,,,
2024-09-19 02:00:00+00:00,,,
2024-09-19 02:30:00+00:00,,,
2024-09-19 03:00:00+00:00,,,
2024-09-19 03:30:00+00:00,,,
2024-09-19 04:00:00+00:00,,,
2024-09-19 04:30:00+00:00,,,
2024-09-19 05:00:00+00:00,,,
2024-09-19 05:30:00+00:00,,,
2024-09-19 06:00:00+00:00,,,
2024-09-19 06:30:00+00:00,,,
2024-09-19 07:00:00+00:00,,,
2024-09-19 07:30:00+00:00,,,
2024-09-19 08:00:00+00:00,,,
2024-09-19 08:30:00+00:00,15.76542146381579,32.40214166318429,48.16756312700008
2024-09-19 09:00:00+00:00,15.839214781883857,32.360504444444445,48.1997192263283
2024-09-19 09:30:00+00:00,15.836038343984441,32.39521228118922,48.23125062517366
2024-09-19 10:00:00+00:00,15.803965277777777,32.40409836065574,48.208063638433515
2024-09-19 10:30:00+00:00,15.776030841900528,32.44067768824674,48.216708530147265
2024-09-19 11:00:00+00:00,15.791592108919144,32.4302175,48.221809608919145
2024-09-19 11:30:00+00:00,15.851903333333334,32.43381494859683,48.285718281930166
2024-09-19 12:00:00+00:00,15.811051958877465,32.44103917754932,48.252091136426785
2024-09-19 12:30:00+00:00,15.832362878577381,32.43315555555556,48.26551843413294
2024-09-19 13:00:00+00:00,15.836913055555554,32.38183939983329,48.218752455388845
2024-09-19 13:30:00+00:00,15.856073631564323,32.385848569046956,48.24192220061128
2024-09-19 14:00:00+00:00,15.85733592664629,32.324535555555556,48.18187148220184
2024-09-19 14:30:00+00:00,15.874553209224786,32.344684912475685,48.21923812170047
2024-09-19 15:00:00+00:00,15.856298055555555,32.337508752431226,48.19380680798678
2024-09-19 15:30:00+00:00,15.828928869130314,32.30216921367046,48.131098082800776
2024-09-19 16:00:00+00:00,15.844637121422618,32.26016083333333,48.10479795475595
2024-09-19 16:30:00+00:00,15.768616111111111,32.29774437343706,48.06636048454817
2024-09-19 17:00:00+00:00,15.775262017227007,32.2872289524868,48.06249096971381
2024-09-19 17:30:00+00:00,15.739847735482078,32.33162083333333,48.07146856881541
2024-09-19 18:00:00+00:00,15.72335638888889,32.31176493470409,48.035121323592975
2024-09-19 18:30:00+00:00,15.701458182828564,32.32553626007224,48.0269944429008
2024-09-19 19:00:00+00:00,15.651649624895805,32.36617004723534,48.01781967213115
2024-09-19 19:30:00+00:00,15.658900527924423,32.3699125,48.02881302792442
2024-09-19 20:00:00+00:00,15.600702499999999,32.40257960544596,48.003282105445955
2024-09-19 20:30:00+00:00,15.657789108085579,32.38446096137816,48.04225006946374
2024-09-19 21:00:00+00:00,15.6547110308419,32.38263666666666,48.037347697508565
2024-09-19 21:30:00+00:00,15.616884722222222,32.38258405112531,47.99946877334754
2024-09-19 22:00:00+00:00,15.704394554042791,32.31606612948041,48.020460683523204
2024-09-19 22:30:00+00:00,15.706165045846069,32.30820200055571,48.01436704640178
2024-09-19 23:00:00+00:00,15.737767435398721,32.26443722222222,48.00220465762094
2024-09-19 23:30:00+00:00,15.751358888888888,32.283889969435954,48.03524885832484
2024-09-20 00:00:00+00:00,15.658905807168658,32.3233075854404,47.98221339260906
2024-09-20 00:30:00+00:00,15.65357849402612,32.349494722222225,48.003073216248346
2024-09-20 01:00:00+00:00,15.633002777777778,32.3417496526813,47.97475243045908
2024-09-20 01:30:00+00:00,15.65579827729925,32.339649624895806,47.99544790219505
2024-09-20 02:00:00+00:00,15.648570158377327,32.35619333333333,48.004763491710655
2024-09-20 02:30:00+00:00,15.614725833333335,32.36124506807447,47.975970901407806
2024-09-20 03:00:00+00:00,15.66315393164768,32.36102584051125,48.02417977215893
2024-09-20 03:30:00+00:00,15.617034176160045,32.373284523478745,47.99031869963879
2024-09-20 04:00:00+00:00,15.63435426507363,32.35803222222222,47.99238648729585
2024-09-20 04:30:00+00:00,15.646886666666667,32.35185579327591,47.99874245994258
2024-09-20 05:00:00+00:00,15.632041678243956,32.35914531814393,47.99118699638789
2024-09-20 05:30:00+00:00,15.650163656571271,32.38684361111111,48.037007267682384
2024-09-20 06:00:00+00:00,15.706845833333333,32.36046568491248,48.06731151824581
2024-09-20 06:30:00+00:00,15.726695470964156,32.395839677688244,48.1225351486524
2024-09-20 07:00:00+00:00,15.738380939149764,32.414973603778826,48.15335454292859
2024-09-20 07:30:00+00:00,15.74111138888889,32.42233944444445,48.163450833333336
2024-09-20 08:00:00+00:00,15.772399555432065,32.407930536260075,48.18033009169214
2024-09-20 08:30:00+00:00,15.841870241733815,32.38577354820784,48.22764378994165
2024-09-20 09:00:00+00:00,15.778502639622117,32.40223638888889,48.180739028511006
2024-09-20 09:30:00+00:00,15.803814166666667,32.41423534315088,48.21804950981755
2024-09-20 10:00:00+00:00,15.804423728813559,32.37456293414837,48.17898666296193
2024-09-20 10:30:00+00:00,15.808870241733816,32.39992194444444,48.20879218617826
2024-09-20 11:00:00+00:00,15.815137222222221,32.38416365657127,48.19930087879349
2024-09-20 11:30:00+00:00,15.847777160322313,32.40642011669908,48.25419727702139
2024-09-20 12:00:00+00:00,15.896948318977495,32.34794609613782,48.24489441511531
2024-09-20 12:30:00+00:00,15.860085,32.37708,48.237165
2024-09-20 13:00:00+00:00,15.854571547652126,32.36579966657405,48.22037121422618
2024-09-20 13:30:00+00:00,15.790748541261463,32.40586496248958,48.196613503751045
2024-09-20 14:00:00+00:00,15.82930647402056,32.36161,48.19091647402056
2024-09-20 14:30:00+00:00,15.831766388888889,32.34843956654626,48.18020595543515
2024-09-20 15:00:00+00:00,15.841984995832176,32.321308974715194,48.16329397054737
2024-09-20 15:30:00+00:00,15.820829952764658,32.27906085023618,48.09989080300083
2024-09-20 16:00:00+00:00,15.726346111111113,32.3346575,48.06100361111111
2024-09-20 16:30:00+00:00,15.72874076132259,32.34857738260628,48.07731814392887
2024-09-20 17:00:00+00:00,15.682915254237288,32.359818005001394,48.04273325923868
2024-09-20 17:30:00+00:00,15.678099444444443,32.35563333333334,48.03373277777778
2024-09-20 18:00:00+00:00,15.653567935537648,32.35417199222006,48.00773992775771
2024-09-20 18:30:00+00:00,15.653024173381494,32.38409919422062,48.03712336760211
2024-09-20 19:00:00+00:00,15.631380383439843,32.395088635732144,48.026469019171984
2024-09-20 19:30:00+00:00,15.621460833333332,32.40011444444444,48.02157527777777
2024-09-20 20:00:00+00:00,15.597431786607391,32.42037482634065,48.017806612948036
2024-09-20 20:30:00+00:00,15.599757154765213,32.41514198388441,48.014899138649625
2024-09-20 21:00:00+00:00,15.612758333333334,32.418748888888885,48.03150722222222
2024-09-20 21:30:00+00:00,15.587327868852459,32.42073186996388,48.00805973881634
2024-09-20 22:00:00+00:00,15.614137260350097,32.40420866907474,48.01834592942484
2024-09-20 22:30:00+00:00,15.625332777777778,32.39937694444444,48.02470972222222
2024-09-20 23:00:00+00:00,15.627298971936648,32.38675187552098,48.014050847457625
2024-09-20 23:30:00+00:00,15.624633509308142,32.41191469852737,48.03654820783551
2024-09-21 00:00:00+00:00,15.602833287024174,32.39521200333426,47.998045290358434
2024-09-21 00:30:00+00:00,15.64999861111111,32.35851722222222,48.00851583333333
2024-09-21 01:00:00+00:00,15.692704084467909,32.32455209780495,48.01725618227286
2024-09-21 01:30:00+00:00,15.618293692692413,32.38928202278411,48.00757571547652
2024-09-21 02:00:00+00:00,15.60421361111111,32.410560555555556,48.01477416666667
2024-09-21 02:30:00+00:00,15.61428952486802,32.391688524590165,48.005978049458186
2024-09-21 03:00:00+00:00,15.655315921089192,32.394236732425675,48.049552653514866
2024-09-21 03:30:00+00:00,15.683171388888889,32.3513992775771,48.03457066646599
2024-09-21 04:00:00+00:00,15.660813559322033,32.36349027777778,48.02430383709981
2024-09-21 04:30:00+00:00,15.654255626562934,32.33980939149764,47.994065018060574
2024-09-21 05:00:00+00:00,15.624885801611558,32.36281717143651,47.98770297304807
2024-09-21 05:30:00+00:00,15.632755555555555,32.380833333333335,48.01358888888889
2024-09-21 06:00:00+00:00,15.647197832731313,32.336378994165045,47.98357682689636
2024-09-21 06:30:00+00:00,15.655853014726313,32.356168380105586,48.0120213948319
2024-09-21 07:00:00+00:00,15.657978611111112,32.33827083333333,47.996249444444445
2024-09-21 07:30:00+00:00,15.677465129202556,32.33965018060572,48.017115309808275
2024-09-21 08:00:00+00:00,15.701180883578772,32.3179627674354,48.01914365101417
2024-09-21 08:30:00+00:00,15.679196443456517,32.3607096415671,48.03990608502362
2024-09-21 09:00:00+00:00,15.663460277777778,32.35455861111111,48.01801888888889
2024-09-21 09:30:00+00:00,15.623513198110587,32.386580439010835,48.01009363712142
2024-09-21 10:00:00+00:00,15.680546818560712,32.343841066963044,48.02438788552376
2024-09-21 10:30:00+00:00,15.710819166666667,32.36103777777778,48.07185694444445
2024-09-21 11:00:00+00:00,15.661492358988607,32.36713892747986,48.02863128646847
2024-09-21 11:30:00+00:00,15.67552959155321,32.39818255070853,48.07371214226174
2024-09-21 12:00:00+00:00,15.690244722222221,32.360555432064466,48.05080015428669
2024-09-21 12:30:00+00:00,15.698413726035009,32.36080777777778,48.059221503812786
2024-09-21 13:00:00+00:00,15.664387051958878,32.36972075576549,48.03410780772437
2024-09-21 13:30:00+00:00,15.660157265907197,32.37474270630731,48.034899972214504
2024-09-21 14:00:00+00:00,15.694718611111112,32.34334,48.03805861111111
2024-09-21 14:30:00+00:00,15.689401222561823,32.362449569324816,48.051850791886636
2024-09-21 15:00:00+00:00,15.677891914420671,32.39957627118644,48.07746818560711
2024-09-21 15:30:00+00:00,15.667819444444445,32.35398805223673,48.02180749668118
2024-09-21 16:00:00+00:00,15.674754376215615,32.364536944444446,48.03929132066006
2024-09-21 16:30:00+00:00,15.647343150875244,32.37109530425118,48.01843845512642
2024-09-21 17:00:00+00:00,15.675738260627952,32.331881078077245,48.0076193387052
2024-09-21 17:30:00+00:00,15.65773361111111,32.349425555555555,48.00715916666667
2024-09-21 18:00:00+00:00,15.664719088635733,32.331572936926925,47.99629202556266
2024-09-21 18:30:00+00:00,15.648005279244234,32.38256237843846,48.030567657682695
2024-09-21 19:00:00+00:00,15.6592375,32.349695833333335,48.00893333333333
2024-09-21 19:30:00+00:00,15.71576993609336,32.32094387329814,48.0367138093915
2024-09-21 20:00:00+00:00,15.672791330925257,32.34399833287024,48.0167896637955
2024-09-21 20:30:00+00:00,15.671837777777778,32.35771019727702,48.0295479750548
2024-09-21 21:00:00+00:00,15.664178938594054,32.34681638888889,48.010995327482945
2024-09-21 21:30:00+00:00,15.680348985829397,32.313275076410115,47.99362406223951
2024-09-21 22:00:00+00:00,15.669497916087803,32.3072731314254,47.976771047513196
2024-09-21 22:30:00+00:00,15.663903055555556,32.32884861111111,47.99275166666667
2024-09-21 23:00:00+00:00,15.6394806890803,32.342630452903585,47.982111141983886
2024-09-21 23:30:00+00:00,15.682978883023063,32.33764545707141,48.02062434009447
2024-09-22 00:00:00+00:00,15.60627638888889,32.37018671853293,47.97646310742182
2024-09-22 00:30:00+00:00,15.60438538482912,32.38664277777778,47.9910281626069
2024-09-22 01:00:00+00:00,15.6443475965546,32.34860878021673,47.99295637677133
2024-09-22 01:30:00+00:00,15.649406111111112,32.34272075576549,47.9921268668766
2024-09-22 02:00:00+00:00,15.663929702695194,32.34156611111111,48.005495813806306
2024-09-22 02:30:00+00:00,15.628296471242013,32.373199222006114,48.00149569324813
2024-09-22 03:00:00+00:00,15.68105779383162,32.380931925534874,48.061989719366494
2024-09-22 03:30:00+00:00,15.669110555555555,32.338967777777775,48.00807833333333
2024-09-22 04:00:00+00:00,15.661095859961101,32.357021672686855,48.018117532647956
2024-09-22 04:30:00+00:00,15.615455682133927,32.38363823284246,47.999093914976385
2024-09-22 05:00:00+00:00,15.593749444444443,32.41031897749375,48.00406842193819
2024-09-22 05:30:00+00:00,15.574386774103917,32.43806027777778,48.01244705188169
2024-09-22 06:00:00+00:00,15.573073909419284,32.421886635176435,47.99496054459572
2024-09-22 06:30:00+00:00,15.56778744095582,32.443255904417896,48.011043345373714
2024-09-22 07:00:00+00:00,15.571569722222222,32.423744722222224,47.995314444444446
2024-09-22 07:30:00+00:00,15.571194220616839,32.42768657960544,47.99888080022228
2024-09-22 08:00:00+00:00,15.531189219227564,32.470015282022786,48.00120450125035
2024-09-22 08:30:00+00:00,15.573570277777778,32.44929944444444,48.02286972222222
2024-09-22 09:00:00+00:00,15.63253903862184,32.37931869963879,48.01185773826063
2024-09-22 09:30:00+00:00,15.622080300083356,32.40347374270631,48.025554042789665
2024-09-22 10:00:00+00:00,15.647147222222221,32.384605168102254,48.03175239032448
2024-09-22 10:30:00+00:00,15.660785218116143,32.38572416666667,48.04650938478281
2024-09-22 11:00:00+00:00,15.701121978327313,32.33004417893859,48.03116615726591
2024-09-22 11:30:00+00:00,15.719811614337315,32.332978049458184,48.0527896637955
2024-09-22 12:00:00+00:00,15.705202777777778,32.321575277777775,48.02677805555555
2024-09-22 12:30:00+00:00,15.757564045568213,32.297031953320364,48.05459599888857
2024-09-22 13:00:00+00:00,15.72628869130314,32.294776326757436,48.021065018060575
2024-09-22 13:30:00+00:00,15.711978611111112,32.33631925534871,48.048297866459826
2024-09-22 14:00:00+00:00,15.729371492081134,32.30636472222222,48.035736214303355
2024-09-22 14:30:00+00:00,15.715583217560434,32.340570436232284,48.05615365379272
2024-09-22 15:00:00+00:00,15.75377611111111,32.36408168935815,48.11785780046926
2024-09-22 15:30:00+00:00,15.701833842734093,32.33161055555556,48.033444398289646
2024-09-22 16:00:00+00:00,15.661571269797166,32.39053737149208,48.052108641289244
2024-09-22 16:30:00+00:00,15.628121144762433,32.42196915809947,48.0500903028619
2024-09-22 17:00:00+00:00,15.648933611111111,32.39835083333333,48.04728444444444
2024-09-22 17:30:00+00:00,15.663273687135316,32.378282022784106,48.04155570991942
2024-09-22 18:00:00+00:00,15.699397054737426,32.34089274798555,48.040289802722974
2024-09-22 18:30:00+00:00,15.669725833333334,32.352849958321755,48.022575791655086
2024-09-22 19:00:00+00:00,15.671867741039177,32.34480388888889,48.01667162992807
2024-09-22 19:30:00+00:00,15.679166435120868,32.35552959155321,48.03469602667408
2024-09-22 20:00:00+00:00,15.693612499999999,32.33940316754654,48.03301566754654
2024-09-22 20:30:00+00:00,15.704265073631564,32.346095,48.050360073631566
2024-09-22 21:00:00+00:00,15.656582661850514,32.368553209224785,48.0251358710753
2024-09-22 21:30:00+00:00,15.712601278132816,32.314025840511256,48.02662711864407
2024-09-22 22:00:00+00:00,15.67797361111111,32.339655181995,48.01762879310611
2024-09-22 22:30:00+00:00,15.63590358432898,32.380155,48.01605858432898
2024-09-22 23:00:00+00:00,15.62920311197555,32.37191775493192,48.00112086690747
2024-09-22 23:30:00+00:00,15.691315555555555,32.333679355376496,48.02499491093205
2024-09-23 00:00:00+00:00,15.658034731869964,32.3411475,47.999182231869966
2024-09-23 00:30:00+00:00,15.610169769380384,32.380692692414556,47.99086246179494
2024-09-23 01:00:00+00:00,15.627824444444444,32.35451292025563,47.98233736470007
2024-09-23 01:30:00+00:00,15.662247846624062,32.35546222222222,48.017710068846284
2024-09-23 02:00:00+00:00,15.643674353987219,32.34108724645735,47.98476160044457
2024-09-23 02:30:00+00:00,15.656343150875244,32.35195748819117,48.00830063906641
2024-09-23 03:00:00+00:00,15.648205833333334,32.365493470408445,48.01369930374178
2024-09-23 03:30:00+00:00,15.677619338705195,32.335474999999995,48.01309433870519
2024-09-23 04:00:00+00:00,15.642282300639065,32.32225479299805,47.96453709363712
2024-09-23 04:30:00+00:00,15.655949722222221,32.31015337593776,47.96610309815998
2024-09-23 05:00:00+00:00,15.652258127257571,32.329369444444445,47.98162757170202
2024-09-23 05:30:00+00:00,15.685728535704362,32.34912031119755,48.034848846901916
2024-09-23 06:00:00+00:00,15.675407499999999,32.366307307585444,48.04171480758544
2024-09-23 06:30:00+00:00,15.733618505140317,32.39065323701028,48.1242717421506
2024-09-23 07:00:00+00:00,15.738359266462906,32.388710833333334,48.12707009979624
2024-09-23 07:30:00+00:00,15.7525193109197,32.40824284523479,48.16076215615449
2024-09-23 08:00:00+00:00,15.819228333333333,32.362411225340374,48.18163955867371
2024-09-23 08:30:00+00:00,15.820611280911363,32.40394638888889,48.224557669800255
2024-09-23 09:00:00+00:00,15.80697165879411,32.403320644623506,48.21029230341762
2024-09-23 09:30:00+00:00,15.865532222222223,32.35007641011392,48.21560863233614
2024-09-23 10:00:00+00:00,15.847010280633508,32.37933064740206,48.22634092803557
2024-09-23 10:30:00+00:00,15.888333148096693,32.375275,48.263608148096694
2024-09-23 11:00:00+00:00,15.82347068630175,32.394156154487355,48.21762684078911
2024-09-23 11:30:00+00:00,15.873210555555556,32.396678799666574,48.26988935522213
2024-09-23 12:00:00+00:00,15.917027507641011,32.381967777777774,48.29899528541878
2024-09-23 12:30:00+00:00,15.852658794109475,32.40905195887746,48.261710752986936
2024-09-23 13:00:00+00:00,15.878435277777779,32.38712336760211,48.26555864537988
2024-09-23 13:30:00+00:00,15.848291191997777,32.368171436510146,48.21646262850793
2024-09-23 14:00:00+00:00,15.826918310641844,32.37746638888889,48.204384699530735
2024-09-23 14:30:00+00:00,15.845156432342318,32.369250625173656,48.21440705751597
2024-09-23 15:00:00+00:00,15.834865833333334,32.3712731314254,48.20613896475873
2024-09-23 15:30:00+00:00,15.779703806612948,32.36172027777778,48.14142408439073
2024-09-23 16:00:00+00:00,15.771582939705473,32.34172492358989,48.11330786329536
2024-09-23 16:30:00+00:00,15.752487499999999,32.33770047235343,48.090187972353434
2024-09-23 17:00:00+00:00,15.747919144206724,32.31011558766324,48.05803473186997
2024-09-23 17:30:00+00:00,15.731209224784664,32.32658027777778,48.05778950256244
2024-09-23 18:00:00+00:00,15.740008335648792,32.30185301472631,48.0418613503751
2024-09-23 18:30:00+00:00,15.708725833333334,32.32259155320923,48.03131738654256
2024-09-23 19:00:00+00:00,15.686886913031397,32.31885388888889,48.00574080192028
2024-09-23 19:30:00+00:00,15.73547235343151,32.276148096693525,48.01162045012504
2024-09-23 20:00:00+00:00,15.739486388888889,32.273634620727975,48.01312100961687
2024-09-23 20:30:00+00:00,15.710763267574325,32.306960822450684,48.01772409002501
2024-09-23 21:00:00+00:00,15.76460600166713,32.24815972222222,48.012765723889345
2024-09-23 21:30:00+00:00,15.761227841066962,32.26135732147819,48.02258516254515
2024-09-23 22:00:00+00:00,15.715459999999998,32.27210252848013,47.98756252848013
2024-09-23 22:30:00+00:00,15.718670464017784,32.27030564045568,47.988976104473466
2024-09-23 23:00:00+00:00,15.715984440122256,32.26504666666666,47.98103110678892
2024-09-23 23:30:00+00:00,15.75180361111111,32.26855543206446,48.020359043175574
2024-09-24 00:00:00+00:00,15.751919699916643,32.23643789941651,47.98835759933315
2024-09-24 00:30:00+00:00,15.710713809391498,32.27372694444444,47.98444075383594
2024-09-24 01:00:00+00:00,15.732776604612393,32.27906640733537,48.01184301194776
2024-09-24 01:30:00+00:00,15.744782777777779,32.26068602389552,48.0054688016733
2024-09-24 02:00:00+00:00,15.75814309530425,32.23784023339817,47.995983328702415
2024-09-24 02:30:00+00:00,15.766284801333704,32.23274222222222,47.999027023555925
2024-09-24 03:00:00+00:00,15.801921388888887,32.24426062795221,48.046182016841094
2024-09-24 03:30:00+00:00,15.77002834120589,32.24893470408447,48.01896304529036
2024-09-24 04:00:00+00:00,15.731111975548764,32.24663972222222,47.977751697770984
2024-09-24 04:30:00+00:00,15.777252848013337,32.2299469297027,48.00719977771604
2024-09-24 05:00:00+00:00,15.768100277777778,32.23752431230898,48.005624590086754
2024-09-24 05:30:00+00:00,15.765382606279521,32.29298638510698,48.0583689913865
2024-09-24 06:00:00+00:00,15.792400111141983,32.28976083333333,48.08216094447532
2024-09-24 06:30:00+00:00,15.84432138888889,32.275715476521256,48.12003686541014
2024-09-24 07:00:00+00:00,15.886168657960544,32.26716560155599,48.153334259516534
2024-09-24 07:30:00+00:00,15.903281467074187,32.264311388888885,48.16759285596307
2024-09-24 08:00:00+00:00,15.892326201722701,32.28922811892192,48.18155432064462
2024-09-24 08:30:00+00:00,15.938380277777778,32.30039899972214,48.238779277499916
2024-09-24 09:00:00+00:00,15.924718532925814,32.31770602945263,48.242424562378446
2024-09-24 09:30:00+00:00,15.899593220338984,32.327640555555554,48.22723377589454
2024-09-24 10:00:00+00:00,15.91020722222222,32.348292303417615,48.258499525639834
2024-09-24 10:30:00+00:00,15.908978049458183,32.340725757154765,48.24970380661295
2024-09-24 11:00:00+00:00,15.895693248124479,32.34193527777778,48.23762852590226
2024-09-24 11:30:00+00:00,15.916758266185052,32.34412031119756,48.26087857738261
2024-09-24 12:00:00+00:00,15.890797777777777,32.365156988052235,48.25595476583001
2024-09-24 12:30:00+00:00,15.924198666296194,32.368445679355375,48.29264434565157
2024-09-24 13:00:00+00:00,15.938929980550153,32.33867611111111,48.27760609166127
2024-09-24 13:30:00+00:00,15.892268333333334,32.36064906918588,48.252917402519216
2024-09-24 14:00:00+00:00,15.83504723534315,32.366311753264796,48.20135898860795
2024-09-24 14:30:00+00:00,15.837880244512364,32.37634870797444,48.2142289524868
2024-09-24 15:00:00+00:00,15.885071408724645,32.336736944444446,48.221808353169095
2024-09-24 15:30:00+00:00,15.81224361111111,32.32407390941928,48.1363175205304
2024-09-24 16:00:00+00:00,15.781039177549319,32.336978605168106,48.11801778271742
2024-09-24 16:30:00+00:00,15.752815226451792,32.321419444444444,48.07423467089624
2024-09-24 17:00:00+00:00,15.742126666666667,32.302258127257566,48.04438479392424
2024-09-24 17:30:00+00:00,15.729215615448737,32.32912725757155,48.05834287302029
2024-09-24 18:00:00+00:00,15.725467907752154,32.31569213670464,48.041160044456795
2024-09-24 18:30:00+00:00,15.72718366212837,32.29891,48.02609366212837
2024-09-24 19:00:00+00:00,15.708397222222223,32.32308724645735,48.03148446867957
2024-09-24 19:30:00+00:00,15.736342873020282,32.33763851069742,48.0739813837177
2024-09-24 20:00:00+00:00,15.73317254792998,32.32317027777778,48.05634282570776
2024-09-24 20:30:00+00:00,15.716129444444444,32.317994165045846,48.034123609490294
2024-09-24 21:00:00+00:00,15.687297026951931,32.31840983606558,48.00570686301751
2024-09-24 21:30:00+00:00,15.708338705195887,32.305446790775214,48.0137854959711
2024-09-24 22:00:00+00:00,15.694210336204502,32.31515916666667,48.009369502871166
2024-09-24 22:30:00+00:00,15.631863611111111,32.37841261461517,48.01027622572629
2024-09-24 23:00:00+00:00,15.676535982217283,32.31818810780772,47.994724090025
2024-09-24 23:30:00+00:00,15.74819255348708,32.33534833333333,48.08354088682041
2024-09-25 00:00:00+00:00,15.691482777777777,32.318533203667684,48.01001598144546
2024-09-25 00:30:00+00:00,15.739984717977215,32.28538093914976,48.025365657126976
2024-09-25 01:00:00+00:00,15.651177549319254,32.35281189219228,48.003989441511536
2024-09-25 01:30:00+00:00,15.68644290080578,32.34836194444444,48.03480484525022
